Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 9
NaN,NaN,NaN
1.2950,86173.3400,86173.3400
1.3050,99554.5800,99554.5800
1.3100,-231533.1000,243065.4000
1.3150,330533.1200,330533.1200
1.3200,-357879.8800,693987.6000
1.3300,-571454.5200,687994.4400
1.3325,0.0000,0.0000
1.3350,204850.8000,207289.5000
1.3375,0.0000,0.0000
1.3425,831161.4600,831161.4600
1.3450,1033960.8400,1037147.1600
1.3475,714855.5700,714855.5700
1.3500,-426810.0000,430224.4800
1.3525,1749.3100,68223.0900
1.3550,-1652013.6600,1655521.1200
1.3575,305923.3200,499323.1200
1.3600,-385119.8200,388527.9600
1.3625,684372.3500,684372.3500
1.3650,-358929.0000,362077.5000
1.3675,292167.8200,292167.8200
1.3700,1239971.2100,1272637.8500
1.3725,207794.1600,207794.1600
1.3750,799562.5500,799562.5500
1.3800,130349.6700,844210.9500
1.3850,358269.1200,358269.1200
1.3900,179406.0000,183392.8000
1.3950,148898.7500,148898.7500
1.4000,37466.0500,37466.0500
1.4350,0.0000,0.0000
