Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 11
NaN,NaN,NaN
1.3125,0.0000,0.0000
1.3150,336279.6900,336279.6900
1.3200,134438.4000,135558.7200
1.3225,114154.8600,114154.8600
1.3275,165047.4000,165047.4000
1.3325,684261.9600,684261.9600
1.3350,413207.7600,418126.9000
1.3375,-1017572.1600,1104297.0600
1.3400,545426.3000,590343.7600
1.3425,-2116823.1000,2742485.1000
1.3450,2579041.1000,2586097.3000
1.3475,-88896.0800,3131877.2800
1.3500,-1157440.2400,1163629.7600
1.3525,553412.4300,655005.0500
1.3550,-238603.5800,247523.3400
1.3575,694965.4800,889485.0800
1.3600,-777288.9600,780030.7200
1.3625,487798.3200,487798.3200
1.3650,-236137.0400,237576.9000
1.3675,112282.5000,118570.3200
1.3700,355671.7800,364940.1000
1.3725,153439.4400,153439.4400
1.3750,212279.3400,212279.3400
1.3800,21359.1100,214311.0700
