Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 22
1.2900,-125168.64,125888.00000000001
1.2950,-101814.01,102687.95
1.3000,-468037.60000000003,472207.2
1.3025,141750.72,141750.72
1.3050,368763.15,368763.15
1.3075,447817.64999999997,447817.64999999997
1.3125,145637.84,145637.84
1.3150,-219143.9,220849.3
1.3175,115867.08000000002,115867.08000000002
1.3200,-811098.96,887691.8399999999
1.3225,-157858.49999999997,162068.06
1.3250,134694.78,139147.5
1.3275,741917.18,741917.18
1.3300,124415.84,129343.2
1.3325,123849.6,255439.80000000002
1.3350,728949.12,1042504.4400000001
1.3375,198380.30000000002,201116.58
1.3400,103372.08,1338249.36
1.3425,372316.5,372316.5
1.3450,558047.1,560908.88
1.3475,0,0
1.3500,1114853.72,1246507.2999999998
1.3525,0,0
1.3550,-258651.40000000002,261290.7
1.3575,0,0
1.3600,90823.04000000001,401533.44
1.3650,579600.34,579600.34
1.3700,408381.45999999996,419011.78
1.3750,93008.45000000001,98867.25
1.3800,95284.63,95284.63
1.3850,139721.19,139721.19
