Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 5
NaN,NaN,NaN
1.3100,-84317.0400,89441.2800
1.3125,0.0000,0.0000
1.3150,229023.0300,229023.0300
1.3200,90624.0000,91379.2000
1.3225,65577.8800,65577.8800
1.3275,80110.8000,80110.8000
1.3325,439322.3200,439322.3200
1.3350,342546.9600,346624.9000
1.3375,-1037564.0500,1128032.8500
1.3400,632459.5000,684544.4000
1.3425,-2927184.0000,3728782.0800
1.3450,3738194.2200,3748621.5400
1.3475,0.0000,5057799.2400
1.3500,-1868548.2600,1877844.5200
1.3525,762993.9200,902387.0400
1.3575,665680.2600,843842.8600
1.3600,-562642.0800,564773.3000
1.3625,295154.1700,295154.1700
1.3650,-104801.7600,105425.5800
1.3675,38289.0200,40407.7800
1.3700,63176.4000,64961.8200
