Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 0
1.2850,-26688187.5000,26688187.5000,0,195,195,-1.000000,2.18980000,10.4800,0.980000,-0.020000,1.000000,0.045100,0.000100,-0.000100,15.56,0.00085,50.56,5.45,ACCELERATION
1.2900,-82100200.0000,82494912.5000,1,417,418,-0.995215,3.15770000,10.1300,0.970000,-0.030000,1.000000,0.040300,0.000100,-0.000100,19.39,0.00091,52.62,6.79,ACCELERATION
1.2950,-75397000.0000,75397000.0000,0,280,280,-1.000000,4.30840000,9.5400,0.960000,-0.040000,1.000000,0.035400,0.000200,-0.000100,18.96,0.00090,50.62,6.64,ACCELERATION
1.3000,-170820993.7500,177321581.2500,9,482,491,-0.963340,5.77830000,8.8000,0.950000,-0.050000,1.000000,0.030600,0.000200,-0.000100,24.40,0.00098,53.66,8.54,ACCELERATION
1.3050,-145359212.5000,145359212.5000,0,277,277,-1.000000,8.39620000,8.5000,0.920000,-0.080000,1.000000,0.026200,0.000300,-0.000100,23.50,0.00096,51.82,8.23,ACCELERATION
1.3100,-416440543.7500,425316718.7500,6,569,575,-0.979130,11.83490000,8.2800,0.870000,-0.130000,1.000000,0.022000,0.000400,-0.000200,37.31,0.00117,63.55,13.06,ACCELERATION
1.3150,-513704125.0000,515691375.0000,1,518,519,-0.996146,15.89800000,7.9600,0.810000,-0.190000,1.000000,0.018300,0.000600,-0.000200,42.97,0.00126,67.87,15.04,ACCELERATION
1.3175,-417454812.5000,417454812.5000,0,370,370,-1.000000,18.05210000,7.8400,0.770000,-0.230000,1.000000,0.016700,0.000600,-0.000300,39.51,0.00122,63.65,13.83,ACCELERATION
1.3200,-975583462.5000,1015917662.5000,16,790,806,-0.960298,20.16710000,7.7300,0.730000,-0.270000,1.000000,0.015400,0.000700,-0.000300,66.11,0.00158,88.62,23.14,ACCELERATION
1.3225,-803063693.7500,803063693.7500,0,587,587,-1.000000,21.88930000,7.7100,0.670000,-0.330000,1.000000,0.014300,0.000800,-0.000300,58.86,0.00149,81.33,20.60,ACCELERATION
1.3250,-1120582368.7500,1126503543.7500,2,759,761,-0.994744,23.68470000,7.5300,0.620000,-0.380000,1.000000,0.013300,0.000800,-0.000300,74.42,0.00169,95.95,26.05,ACCELERATION
1.3275,-732917212.5000,732917212.5000,0,471,471,-1.000000,24.89740000,7.4200,0.560000,-0.440000,1.000000,0.012700,0.000800,-0.000300,57.90,0.00148,78.71,20.27,ACCELERATION
1.3300,-749944456.2500,1197057218.7500,141,614,755,-0.626490,25.36810000,7.3700,0.500000,-0.500000,1.000000,0.012500,0.000900,-0.000300,65.95,0.00160,78.51,23.08,ACCELERATION
1.3325,-521345750.0000,524524687.5000,1,329,330,-0.993939,25.43150000,7.2400,0.430000,-0.570000,1.000000,0.012500,0.000800,-0.000300,48.39,0.00137,69.14,16.94,ACCELERATION
1.3350,237344800.0000,699704800.0000,304,150,454,0.339207,24.65920000,7.1700,0.370000,-0.630000,1.000000,0.012900,0.000800,-0.000300,39.13,0.00126,18.27,39.13,RESIST/SUPPORT
1.3375,28857250.0000,265486700.0000,102,82,184,0.108696,23.08580000,7.1500,0.310000,-0.690000,1.000000,0.013700,0.000800,-0.000300,22.52,0.00104,10.34,22.52,RESIST/SUPPORT
1.3400,237723750.0000,810902125.0000,397,217,614,0.293160,21.13100000,7.0800,0.250000,-0.750000,1.000000,0.014700,0.000700,-0.000300,39.33,0.00125,19.07,39.33,RESIST/SUPPORT
1.3425,469680000.0000,591796800.0000,452,52,504,0.793651,18.78720000,6.9400,0.200000,-0.800000,1.000000,0.015900,0.000600,-0.000200,42.97,0.00126,30.83,42.97,RESIST/SUPPORT
1.3450,-202999900.0000,1814939700.0000,802,1004,1806,-0.111849,16.07920000,6.9500,0.150000,-0.840000,0.990000,0.017600,0.000500,-0.000200,58.10,0.00153,65.38,20.33,ACCELERATION
1.3475,330208937.5000,373789812.5000,420,26,446,0.883408,13.40950000,6.9700,0.120000,-0.880000,1.000000,0.019400,0.000400,-0.000200,33.88,0.00112,32.02,33.88,RESIST/SUPPORT
1.3500,346745731.2500,410393131.2500,571,48,619,0.844911,10.60790000,6.7700,0.080000,-0.920000,1.000000,0.021300,0.000300,-0.000100,34.38,0.00111,32.21,34.38,RESIST/SUPPORT
1.3525,210992437.5000,217484512.5000,396,6,402,0.970149,8.65610000,7.0100,0.070000,-0.930000,1.000000,0.023500,0.000300,-0.000100,26.91,0.00100,33.68,26.91,RESIST/SUPPORT
1.3550,62121600.0000,704907600.0000,889,745,1634,0.088127,6.90240000,7.1500,0.050000,-0.950000,1.000000,0.025800,0.000200,-0.000100,32.59,0.00116,18.29,32.59,RESIST/SUPPORT
1.3575,91974300.0000,91974300.0000,282,0,282,1.000000,5.21840000,7.1300,0.040000,-0.960000,1.000000,0.028100,0.000200,-0.000100,20.28,0.00089,34.29,20.28,RESIST/SUPPORT
1.3600,46054181.2500,49025418.7500,224,7,231,0.939394,3.39570000,6.8400,0.020000,-0.980000,1.000000,0.030400,0.000100,0.000000,17.18,0.00083,33.14,17.18,RESIST/SUPPORT
