Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -35
1.3150,-142244937.5000,143481850.0000,1,231,232,-0.991379,9.89530000,6.2600,0.870000,-0.120000,0.990000,0.026000,0.000700,-0.000100,18.00,0.00093,49.35,6.30,ACCELERATION
1.3200,65615375.0000,736172500.0000,501,419,920,0.089130,12.80300000,6.0500,0.820000,-0.170000,0.990000,0.022200,0.000900,-0.000100,15.92,0.00094,17.55,15.92,RESIST/SUPPORT
1.3250,-995781250.0000,997772812.5000,1,1001,1002,-0.998004,15.93250000,5.8900,0.760000,-0.240000,1.000000,0.019100,0.001000,-0.000100,27.29,0.00111,59.30,9.55,ACCELERATION
1.3300,-1555665375.0000,1562785125.0000,3,1314,1317,-0.995444,18.98600000,5.6900,0.680000,-0.320000,1.000000,0.016500,0.001200,-0.000200,32.63,0.00121,64.86,11.42,ACCELERATION
1.3350,-3764112562.5000,3907930687.5000,55,2934,2989,-0.963198,20.91900000,5.6300,0.580000,-0.420000,1.000000,0.015100,0.001300,-0.000200,51.70,0.00149,83.56,18.10,ACCELERATION
1.3375,-427380000.0000,427380000.0000,0,320,320,-1.000000,21.36900000,5.6100,0.520000,-0.470000,0.990000,0.014800,0.001300,-0.000200,23.47,0.00109,56.19,8.21,ACCELERATION
1.3400,-5710978087.5000,7851585150.0000,795,5037,5832,-0.727366,21.54070000,5.5600,0.470000,-0.530000,1.000000,0.014700,0.001300,-0.000200,74.83,0.00183,100.00,26.19,ACCELERATION
1.3425,-443685900.0000,443685900.0000,0,336,336,-1.000000,21.12790000,5.5600,0.420000,-0.580000,1.000000,0.015000,0.001300,-0.000200,23.43,0.00109,56.43,8.20,ACCELERATION
1.3450,-2391508156.2500,2598453156.2500,80,1929,2009,-0.920358,20.69450000,5.4600,0.360000,-0.640000,1.000000,0.015300,0.001200,-0.000200,39.77,0.00131,71.30,13.92,ACCELERATION
1.3475,-255869900.0000,356741687.5000,41,249,290,-0.717241,19.68230000,5.4000,0.310000,-0.690000,1.000000,0.016100,0.001200,-0.000100,19.99,0.00102,47.59,7.00,ACCELERATION
1.3500,725075037.5000,2457072462.5000,1400,762,2162,0.295097,18.18370000,5.4100,0.260000,-0.730000,0.990000,0.017200,0.001100,-0.000100,28.35,0.00115,26.38,28.35,RESIST/SUPPORT
1.3525,313817637.5000,334600262.5000,312,10,322,0.937888,16.62610000,5.3100,0.220000,-0.780000,1.000000,0.018300,0.001000,-0.000100,20.42,0.00100,37.39,20.42,RESIST/SUPPORT
1.3550,-759491100.0000,3242584575.0000,1347,2171,3518,-0.234224,14.74740000,5.2900,0.180000,-0.820000,1.000000,0.019800,0.000900,-0.000100,31.86,0.00120,50.20,11.15,ACCELERATION
1.3600,1247843750.0000,3840623750.0000,3721,1896,5617,0.324907,10.94000000,5.3100,0.110000,-0.880000,0.990000,0.023400,0.000600,-0.000100,38.86,0.00131,30.14,38.86,RESIST/SUPPORT
1.3625,193273200.0000,193273200.0000,333,0,333,1.000000,9.28640000,5.4100,0.090000,-0.900000,0.990000,0.025500,0.000600,-0.000100,17.38,0.00091,38.41,17.38,RESIST/SUPPORT
1.3650,725621325.0000,726583687.5000,1509,1,1510,0.998675,7.69890000,5.4200,0.070000,-0.920000,0.990000,0.027600,0.000500,-0.000100,22.76,0.00099,39.86,22.76,RESIST/SUPPORT
1.3675,247319668.7500,247319668.7500,653,0,653,1.000000,6.05990000,5.3100,0.050000,-0.950000,1.000000,0.029700,0.000400,0.000000,17.38,0.00088,38.68,17.38,RESIST/SUPPORT
1.3700,864312887.5000,867363762.5000,2838,5,2843,0.996483,4.88140000,5.3600,0.040000,-0.960000,1.000000,0.032000,0.000300,0.000000,25.55,0.00103,40.78,25.55,RESIST/SUPPORT
1.3725,79710125.0000,79710125.0000,290,0,290,1.000000,4.39780000,5.7000,0.040000,-0.960000,1.000000,0.034500,0.000300,0.000000,15.16,0.00084,38.39,15.16,RESIST/SUPPORT
1.3750,386390875.0000,386390875.0000,1846,0,1846,1.000000,3.34900000,5.6300,0.030000,-0.970000,1.000000,0.036800,0.000200,0.000000,20.06,0.00093,39.75,20.06,RESIST/SUPPORT
1.3800,28354687.5000,28354687.5000,230,0,230,1.000000,1.97250000,5.6300,0.010000,-0.980000,0.990000,0.041600,0.000100,0.000000,14.12,0.00081,38.53,14.12,RESIST/SUPPORT
