Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 9
1.3225,-90615937.5000,90615937.5000,0,606,606,-1.000000,2.39250000,7.0600,0.990000,-0.010000,1.000000,0.024400,0.000000,0.000000,19.07,0.00091,54.07,6.67,ACCELERATION
1.3250,-225283312.5000,226423987.5000,2,792,794,-0.994962,4.56270000,7.2800,0.980000,-0.020000,1.000000,0.022000,0.000100,0.000000,23.95,0.00100,57.31,8.38,ACCELERATION
1.3275,-204586593.7500,204586593.7500,0,469,469,-1.000000,6.97950000,7.1800,0.970000,-0.030000,1.000000,0.019600,0.000100,-0.000100,22.20,0.00095,54.14,7.77,ACCELERATION
1.3300,-292739437.5000,464430500.0000,139,613,752,-0.630319,9.88150000,6.9200,0.950000,-0.050000,1.000000,0.017200,0.000100,-0.000100,25.65,0.00102,48.66,8.98,ACCELERATION
1.3325,-297731137.5000,299519312.5000,1,334,335,-0.994030,14.30540000,6.8500,0.920000,-0.080000,1.000000,0.015000,0.000200,-0.000200,25.71,0.00101,54.46,9.00,ACCELERATION
1.3350,357974187.5000,794949575.0000,467,177,644,0.450311,19.75030000,6.8400,0.880000,-0.120000,1.000000,0.013000,0.000300,-0.000200,29.72,0.00110,23.78,29.72,RESIST/SUPPORT
1.3375,-234460487.5000,562062812.5000,102,248,350,-0.417143,25.69430000,6.8000,0.820000,-0.180000,1.000000,0.011200,0.000400,-0.000300,25.51,0.00105,39.67,8.93,ACCELERATION
1.3400,362513850.0000,1289598450.0000,417,234,651,0.281106,31.69520000,6.7000,0.760000,-0.240000,1.000000,0.009700,0.000500,-0.000400,35.45,0.00122,18.77,35.45,RESIST/SUPPORT
1.3425,1006414631.2500,1263272193.7500,486,55,541,0.796673,37.36110000,6.5300,0.670000,-0.330000,1.000000,0.008400,0.000500,-0.000400,53.49,0.00144,32.06,53.49,RESIST/SUPPORT
1.3450,-530074906.2500,4687930756.2500,804,1009,1813,-0.113072,41.37170000,6.4000,0.580000,-0.420000,1.000000,0.007700,0.000600,-0.000400,71.63,0.00178,75.11,25.07,ACCELERATION
1.3475,1044011350.0000,1176500100.0000,419,25,444,0.887387,42.39640000,6.3500,0.470000,-0.530000,1.000000,0.007500,0.000600,-0.000500,57.07,0.00149,32.32,57.07,RESIST/SUPPORT
1.3500,1323139500.0000,1566475500.0000,570,48,618,0.844660,40.55600000,6.2800,0.370000,-0.630000,1.000000,0.007800,0.000600,-0.000400,64.34,0.00158,34.81,64.34,RESIST/SUPPORT
1.3525,879037837.5000,901405212.5000,398,5,403,0.975186,35.78780000,6.2500,0.270000,-0.730000,1.000000,0.008700,0.000500,-0.000400,48.19,0.00136,34.92,48.19,RESIST/SUPPORT
1.3550,259560731.2500,3002436543.7500,886,745,1631,0.086450,29.45370000,6.0500,0.180000,-0.820000,1.000000,0.009900,0.000400,-0.000300,48.47,0.00144,18.74,48.47,RESIST/SUPPORT
1.3575,448433012.5000,448433012.5000,323,0,323,1.000000,22.21340000,6.2000,0.120000,-0.880000,1.000000,0.011800,0.000300,-0.000200,31.89,0.00110,34.40,31.89,RESIST/SUPPORT
1.3600,204512031.2500,217829093.7500,222,7,229,0.938865,15.21950000,6.0400,0.070000,-0.930000,1.000000,0.013800,0.000200,-0.000100,22.87,0.00095,32.45,22.87,RESIST/SUPPORT
1.3625,184164450.0000,185498975.0000,277,1,278,0.992806,10.67620000,6.3400,0.050000,-0.950000,1.000000,0.016100,0.000100,-0.000100,21.73,0.00093,34.78,21.73,RESIST/SUPPORT
1.3650,244837687.5000,361902937.5000,850,164,1014,0.676529,5.71050000,6.0100,0.020000,-0.980000,1.000000,0.018300,0.000100,0.000000,25.46,0.00102,30.92,25.46,RESIST/SUPPORT
1.3700,71195312.5000,83179687.5000,760,59,819,0.855922,1.62500000,6.0400,0.010000,-0.990000,1.000000,0.023200,0.000000,0.000000,19.36,0.00092,36.04,19.36,RESIST/SUPPORT
