Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 9
1.2850,10832.56,10832.56
1.2900,-37114.799999999996,37351.2
1.2950,-31201.68,31470.659999999996
1.3000,-173595.53999999998,175055.86
1.3025,177071.62,177071.62
1.3075,195784.05,195784.05
1.3125,68647.68000000001,68647.68000000001
1.3150,102295.27999999998,102295.27999999998
1.3175,72446.4,72446.4
1.3200,-430990.2800000001,471689.12
1.3225,-295289.28,297760.32
1.3300,142566.65,152008.15
1.3325,-586473.81,907560.03
1.3350,879032.97,886556.79
1.3375,-430941.7,851861.5
1.3400,-27492.91,1686770.8900000001
1.3425,209094.64,904875.08
1.3450,772172.7,776132.5599999999
1.3525,1049133.4000000001,1170636.6
1.3550,-599636.52,604395.54
1.3575,2096217.84,2115018
1.3625,1371671.52,1375944.6400000001
1.3650,1603828.06,1666569.5
1.3675,455317.11,455317.11
1.3700,1095195.99,1110470.69
1.3750,208347.93,217166.89
1.3775,230175,230175
1.3800,124093.3,127083.5
1.3850,173192.22,173192.22
1.3900,31633.2,31633.2
1.3950,-39115.64,39436.26
1.4150,26101.439999999995,26101.439999999995
1.4350,0,0
