Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 13
1.3150,-129393750.0000,130398750.0000,2,517,519,-0.992293,4.02000000,8.0600,0.970000,-0.030000,1.000000,0.029600,0.000100,-0.000100,20.58,0.00094,55.23,7.20,ACCELERATION
1.3175,-102945412.5000,102945412.5000,0,354,354,-1.000000,4.65290000,7.5200,0.970000,-0.030000,1.000000,0.027100,0.000100,-0.000100,19.24,0.00091,52.80,6.73,ACCELERATION
1.3200,-264582050.0000,275492650.0000,16,792,808,-0.960396,5.45530000,6.9800,0.970000,-0.030000,1.000000,0.024600,0.000100,-0.000100,27.30,0.00104,58.82,9.55,ACCELERATION
1.3225,-295065650.0000,295065650.0000,0,586,586,-1.000000,8.05640000,7.2200,0.940000,-0.050000,0.990000,0.022400,0.000200,-0.000100,27.91,0.00104,58.99,9.77,ACCELERATION
1.3250,-520664312.5000,523300587.5000,2,792,794,-0.994962,10.54510000,7.1600,0.920000,-0.080000,1.000000,0.020200,0.000300,-0.000100,37.36,0.00118,67.10,13.08,ACCELERATION
1.3275,-388581156.2500,388581156.2500,0,469,469,-1.000000,13.25650000,6.9400,0.900000,-0.100000,1.000000,0.018100,0.000300,-0.000200,32.34,0.00110,60.93,11.32,ACCELERATION
1.3300,-490956262.5000,779509837.5000,139,612,751,-0.629827,16.60740000,6.9300,0.860000,-0.140000,1.000000,0.016100,0.000400,-0.000200,38.54,0.00121,58.49,13.49,ACCELERATION
1.3325,-412622906.2500,415146593.7500,1,328,329,-0.993921,20.18950000,6.7200,0.820000,-0.180000,1.000000,0.014200,0.000500,-0.000200,35.13,0.00116,61.12,12.30,ACCELERATION
1.3350,460352256.2500,940198256.2500,467,160,627,0.489633,23.99230000,6.5800,0.770000,-0.230000,1.000000,0.012600,0.000600,-0.000300,40.45,0.00127,24.77,40.45,RESIST/SUPPORT
1.3375,-251081093.7500,604326218.7500,102,247,349,-0.415473,27.70550000,6.4400,0.710000,-0.290000,1.000000,0.011300,0.000700,-0.000300,31.58,0.00116,43.52,11.05,ACCELERATION
1.3400,336978131.2500,1163240893.7500,394,217,611,0.289689,30.46130000,6.4300,0.640000,-0.360000,1.000000,0.010400,0.000700,-0.000300,40.62,0.00130,18.33,40.62,RESIST/SUPPORT
1.3425,881977700.0000,1097889100.0000,486,53,539,0.803340,32.59040000,6.3300,0.560000,-0.440000,1.000000,0.009700,0.000800,-0.000300,60.13,0.00153,32.24,60.13,RESIST/SUPPORT
1.3450,-422560993.7500,3765580481.2500,803,1006,1809,-0.112217,33.30530000,6.2600,0.480000,-0.520000,1.000000,0.009600,0.000800,-0.000300,73.96,0.00180,76.30,25.89,ACCELERATION
1.3475,799836056.2500,905666781.2500,419,26,445,0.883146,32.56330000,6.1800,0.390000,-0.600000,0.990000,0.009800,0.000700,-0.000300,56.03,0.00146,33.01,56.03,RESIST/SUPPORT
1.3500,991202962.5000,1173493162.5000,570,48,618,0.844660,30.38170000,6.1100,0.310000,-0.680000,0.990000,0.010400,0.000700,-0.000300,62.47,0.00154,35.09,62.47,RESIST/SUPPORT
1.3525,659768512.5000,676642387.5000,396,5,401,0.975062,26.99820000,6.0200,0.240000,-0.760000,1.000000,0.011400,0.000600,-0.000200,47.20,0.00133,35.13,47.20,RESIST/SUPPORT
1.3550,195761625.0000,2309419750.0000,883,745,1628,0.084767,22.69700000,5.9300,0.170000,-0.830000,1.000000,0.012800,0.000500,-0.000200,47.55,0.00142,18.65,47.55,RESIST/SUPPORT
1.3575,316657800.0000,316657800.0000,282,0,282,1.000000,17.96640000,5.8500,0.120000,-0.880000,1.000000,0.014500,0.000400,-0.000100,30.97,0.00108,34.05,30.97,RESIST/SUPPORT
1.3600,181282075.0000,193141650.0000,221,7,228,0.938596,13.55380000,5.8600,0.080000,-0.920000,1.000000,0.016500,0.000300,-0.000100,24.22,0.00097,32.38,24.22,RESIST/SUPPORT
1.3625,166754000.0000,166754000.0000,277,0,277,1.000000,9.63200000,5.8200,0.050000,-0.950000,1.000000,0.018700,0.000200,-0.000100,23.05,0.00094,34.55,23.05,RESIST/SUPPORT
1.3650,277491287.5000,410169337.5000,850,164,1014,0.676529,6.47210000,5.7900,0.030000,-0.970000,1.000000,0.021000,0.000100,0.000000,29.26,0.00106,30.88,29.26,RESIST/SUPPORT
1.3700,112002275.0000,130855725.0000,760,59,819,0.855922,2.55640000,5.7800,0.010000,-0.990000,1.000000,0.025800,0.000100,0.000000,21.70,0.00094,35.06,21.70,RESIST/SUPPORT
1.3750,45667293.7500,45667293.7500,351,0,351,1.000000,2.08170000,6.8400,0.010000,-0.990000,1.000000,0.030800,0.000100,0.000000,16.82,0.00086,39.20,16.82,RESIST/SUPPORT
