Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 14
NaN,NaN,NaN
1.2700,6610.2000,6610.2000
1.2800,92201.7600,92201.7600
1.2850,37297.4000,37297.4000
1.2900,80870.4000,80870.4000
1.2950,127667.5700,127667.5700
1.3000,-220403.3800,222345.2600
1.3050,372362.5600,372362.5600
1.3100,-1260114.9600,1296325.1600
1.3150,-786048.4800,831223.6800
1.3175,766242.7800,766242.7800
1.3225,1085610.3000,1085610.3000
1.3275,-903740.0100,929341.7100
1.3300,-2276589.3900,2343618.3100
1.3325,2176.4400,337348.2000
1.3350,924216.4800,928019.8400
1.3375,-346752.0000,372556.8000
1.3400,753299.1000,758594.7000
1.3425,313652.0000,313652.0000
1.3450,542973.0600,723130.0200
1.3475,213735.6600,213735.6600
1.3500,341492.3000,397558.2000
1.3525,128827.3500,128827.3500
1.3550,-114449.0200,115088.4000
1.3575,61402.2500,61402.2500
1.3600,76616.2800,76950.1200
1.3625,0.0000,0.0000
