Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 12
NaN,NaN,NaN
1.2500,-23545.9500,23744.6500
1.2700,50687.2800,50687.2800
1.2950,139075.3500,139075.3500
1.3050,249332.8800,249332.8800
1.3100,-433299.2400,452994.6600
1.3150,1014762.3000,1014762.3000
1.3200,370424.3400,373435.9200
1.3225,0.0000,0.0000
1.3325,131612.7000,131612.7000
1.3350,311934.0000,315647.5000
1.3375,1089696.0000,1089696.0000
1.3400,269858.8200,297896.1000
1.3425,-1001476.3500,1284755.8500
1.3450,1071527.6400,1074647.0800
1.3475,-562492.5600,789211.5000
1.3500,-237849.4400,240434.7600
1.3525,83971.1700,127682.1900
1.3575,263540.3000,359531.8000
1.3600,-192769.3800,194246.5400
1.3625,306944.0400,306944.0400
1.3650,-151770.9100,152851.1300
1.3675,112280.7400,112280.7400
1.3700,381127.0800,390566.7600
1.3725,150052.0000,150052.0000
1.3750,186467.8800,186467.8800
1.3800,21837.3400,203666.6200
1.3850,75602.1000,75602.1000
1.3900,42958.6200,44039.3400
1.3950,30081.6400,30081.6400
1.4000,10273.5500,10273.5500
