Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 31
NaN,NaN,NaN
1.3000,-42146.5000,42912.8000
1.3050,149298.2400,149298.2400
1.3100,-420783.0200,435368.2200
1.3150,-310472.4000,329756.4000
1.3175,335966.6500,335966.6500
1.3200,-1055726.1000,1075716.1800
1.3225,207730.1100,207730.1100
1.3275,618158.6000,618158.6000
1.3300,-1790429.4900,1835143.6500
1.3325,0.0000,308736.1200
1.3350,1017748.2500,1021945.1500
1.3400,1252516.6500,1261447.2500
1.3425,666384.1400,670797.2800
1.3450,1402389.3300,1866273.0900
1.3475,733281.2500,733281.2500
1.3500,1268796.4800,1484038.7400
1.3525,600800.6400,600800.6400
1.3550,-598638.3000,601669.3800
1.3600,536716.7500,538976.6100
1.3650,410679.7600,412241.2800
1.3700,88273.8200,89337.3600
1.3800,61259.5200,63633.9200
1.3850,54853.2000,54853.2000
1.4350,0.0000,0.0000
