Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 9
1.3100,-20903625.0000,22543125.0000,4,106,110,-0.927273,3.27900000,6.4900,0.960000,-0.030000,0.990000,0.041200,0.000300,0.000000,15.59,0.00085,45.39,5.46,ACCELERATION
1.3150,-456389437.5000,456986025.0000,1,1531,1532,-0.998695,4.77270000,6.4300,0.950000,-0.050000,1.000000,0.036600,0.000400,0.000000,31.01,0.00114,62.50,10.85,ACCELERATION
1.3200,-436979250.0000,447441000.0000,13,1099,1112,-0.976619,6.43800000,6.1500,0.920000,-0.070000,0.990000,0.032000,0.000500,-0.000100,28.43,0.00110,59.75,9.95,ACCELERATION
1.3250,-243171562.5000,246413850.0000,3,453,456,-0.986842,8.64610000,5.8900,0.900000,-0.100000,1.000000,0.027600,0.000600,-0.000100,22.24,0.00099,54.03,7.78,ACCELERATION
1.3300,-889450537.5000,918096287.5000,20,1262,1282,-0.968799,11.45830000,5.7100,0.850000,-0.150000,1.000000,0.023700,0.000800,-0.000100,37.59,0.00125,69.29,13.16,ACCELERATION
1.3350,-1817429156.2500,1830195843.7500,7,2000,2007,-0.993024,14.59050000,5.6200,0.790000,-0.210000,1.000000,0.020300,0.001000,-0.000100,56.72,0.00154,89.17,19.85,ACCELERATION
1.3375,-407822500.0000,407822500.0000,0,400,400,-1.000000,16.31290000,5.4600,0.760000,-0.240000,1.000000,0.018600,0.001100,-0.000100,26.58,0.00109,59.30,9.30,ACCELERATION
1.3400,-1328337500.0000,1948972500.0000,278,1468,1746,-0.681558,17.86000000,5.4100,0.720000,-0.280000,1.000000,0.017300,0.001200,-0.000100,51.15,0.00148,77.64,17.90,ACCELERATION
1.3450,624951100.0000,1506029700.0000,832,344,1176,0.414966,20.49020000,5.2900,0.620000,-0.380000,1.000000,0.015400,0.001300,-0.000100,38.20,0.00131,30.97,38.20,RESIST/SUPPORT
1.3500,451464081.2500,629854143.7500,394,65,459,0.716776,21.95570000,5.1900,0.520000,-0.480000,1.000000,0.014400,0.001400,-0.000100,28.63,0.00116,34.89,28.63,RESIST/SUPPORT
1.3550,1839856668.7500,1964409143.7500,1405,46,1451,0.936595,21.66130000,5.1200,0.410000,-0.590000,1.000000,0.014700,0.001400,-0.000100,55.65,0.00154,46.31,55.65,RESIST/SUPPORT
1.3575,169826312.5000,169826312.5000,130,0,130,1.000000,20.90170000,5.0800,0.350000,-0.640000,0.990000,0.015200,0.001300,-0.000100,22.43,0.00106,39.40,22.43,RESIST/SUPPORT
1.3600,2793170887.5000,2904699450.0000,2299,45,2344,0.961604,19.82730000,5.0200,0.300000,-0.700000,1.000000,0.015900,0.001200,-0.000100,73.84,0.00179,51.62,73.84,RESIST/SUPPORT
1.3650,940363187.5000,940363187.5000,914,0,914,1.000000,16.46150000,4.9800,0.210000,-0.790000,1.000000,0.018300,0.001000,-0.000100,36.46,0.00124,43.31,36.46,RESIST/SUPPORT
1.3700,89740800.0000,100761600.0000,121,7,128,0.890625,12.59520000,5.0600,0.140000,-0.860000,1.000000,0.021800,0.000800,-0.000100,17.68,0.00094,36.70,17.68,RESIST/SUPPORT
1.3800,47661731.2500,52467956.2500,125,6,131,0.908397,6.40830000,5.3200,0.060000,-0.940000,1.000000,0.030200,0.000400,0.000000,15.22,0.00085,36.97,15.22,RESIST/SUPPORT
