Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 12
NaN,NaN,NaN
1.2950,63965.5800,63965.5800
1.3100,-210461.1600,220868.5800
1.3125,0.0000,0.0000
1.3150,624682.8600,624682.8600
1.3200,259534.9200,261644.9600
1.3225,179899.6200,179899.6200
1.3275,194818.6800,194818.6800
1.3325,610111.4400,610111.4400
1.3350,341661.6000,345729.0000
1.3375,-1312474.8000,1368785.6000
1.3400,377729.6800,409586.4000
1.3425,-1420623.8800,1829837.9600
1.3450,1681410.2600,1686087.3400
1.3475,-22509.3000,2097866.7600
1.3500,-757995.0300,762314.0900
1.3525,412283.0400,487603.9800
1.3550,-192796.8800,200004.2400
1.3575,630126.3400,804720.5400
1.3600,-764047.0800,766785.6000
1.3625,573484.6000,573484.6000
1.3650,-278929.5000,280886.9000
1.3675,193432.8000,193432.8000
1.3700,636867.3600,653145.1200
1.3725,231331.4100,231331.4100
1.3750,322518.4200,322518.4200
1.3800,26074.4400,279369.0000
