Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 7
1.3250,-13403500.0000,13586275.0000,3,443,446,-0.986547,0.48740000,7.7900,1.000000,0.000000,1.000000,0.025200,0.000000,0.000000,15.16,0.00080,47.05,5.31,ACCELERATION
1.3300,-173779612.5000,179782362.5000,20,1178,1198,-0.966611,2.40110000,7.7100,0.990000,-0.010000,1.000000,0.020200,0.000000,0.000000,19.36,0.00088,51.12,6.78,ACCELERATION
1.3350,-1072365043.7500,1079905531.2500,7,1998,2005,-0.993017,8.61770000,7.6300,0.970000,-0.030000,1.000000,0.015400,0.000100,-0.000100,32.82,0.00110,65.38,11.49,ACCELERATION
1.3375,-456987618.7500,456987618.7500,0,507,507,-1.000000,14.42170000,7.5900,0.940000,-0.060000,1.000000,0.013100,0.000100,-0.000200,20.96,0.00090,53.80,7.34,ACCELERATION
1.3400,-3673349843.7500,4410948906.2500,277,3036,3313,-0.832780,21.30250000,7.1200,0.910000,-0.090000,1.000000,0.010900,0.000200,-0.000200,70.14,0.00163,99.77,24.55,ACCELERATION
1.3425,-751572937.5000,751572937.5000,0,385,385,-1.000000,31.23420000,7.2300,0.840000,-0.160000,1.000000,0.009000,0.000300,-0.000400,25.80,0.00102,58.91,9.03,ACCELERATION
1.3450,433623750.0000,3825180937.5000,825,657,1482,0.113360,41.29750000,7.0700,0.750000,-0.250000,1.000000,0.007400,0.000300,-0.000500,39.00,0.00124,25.26,39.00,RESIST/SUPPORT
1.3475,-484591031.2500,484591031.2500,0,155,155,-1.000000,50.02230000,6.9100,0.640000,-0.360000,1.000000,0.006300,0.000400,-0.000700,24.56,0.00106,57.93,8.59,ACCELERATION
1.3500,-506982187.5000,3366361725.0000,423,573,996,-0.150602,54.07810000,6.8200,0.510000,-0.490000,1.000000,0.005900,0.000400,-0.000700,37.22,0.00125,53.74,13.03,ACCELERATION
1.3525,-1192904406.2500,1487045218.7500,45,410,455,-0.802198,52.29170000,6.7200,0.380000,-0.620000,1.000000,0.006100,0.000400,-0.000700,33.72,0.00118,63.41,11.80,ACCELERATION
1.3550,3523905225.0000,4045342275.0000,1350,93,1443,0.871102,44.85480000,6.5600,0.250000,-0.750000,1.000000,0.006900,0.000300,-0.000500,62.80,0.00152,46.90,62.80,RESIST/SUPPORT
1.3575,1114439456.2500,1234807218.7500,566,29,595,0.902521,33.20490000,6.3700,0.150000,-0.850000,1.000000,0.008300,0.000200,-0.000300,30.23,0.00106,39.53,30.23,RESIST/SUPPORT
1.3600,2490653550.0000,4425656812.5000,2477,693,3170,0.562776,22.33770000,6.7300,0.090000,-0.910000,1.000000,0.010400,0.000200,-0.000200,59.62,0.00150,40.21,59.62,RESIST/SUPPORT
1.3625,367288250.0000,369079900.0000,411,1,412,0.995146,14.33320000,7.0200,0.050000,-0.950000,1.000000,0.012600,0.000100,-0.000100,18.97,0.00087,38.83,18.97,RESIST/SUPPORT
1.3650,392387168.7500,396428231.2500,976,5,981,0.989806,6.46570000,6.5400,0.020000,-0.980000,1.000000,0.014900,0.000000,0.000000,20.28,0.00088,39.19,20.28,RESIST/SUPPORT
1.3750,165530168.7500,165938381.2500,812,1,813,0.997540,3.26570000,10.3900,0.010000,-0.990000,1.000000,0.024900,0.000000,-0.000100,17.69,0.00088,39.24,17.69,RESIST/SUPPORT
1.3775,40781250.0000,40781250.0000,225,0,225,1.000000,2.90000000,11.3600,0.010000,-0.990000,1.000000,0.027400,0.000000,-0.000100,14.43,0.00082,38.61,14.43,RESIST/SUPPORT
