Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 6
1.3100,-7366056.2500,7949506.2500,4,105,109,-0.926606,1.16690000,6.2600,0.990000,-0.010000,1.000000,0.044900,0.000100,0.000000,14.24,0.00081,44.02,4.98,ACCELERATION
1.3150,-205412418.7500,205680406.2500,1,1534,1535,-0.998697,2.14390000,6.2500,0.980000,-0.020000,1.000000,0.040000,0.000100,0.000000,22.42,0.00098,53.92,7.85,ACCELERATION
1.3200,-220756600.0000,226051500.0000,13,1097,1110,-0.976577,3.25840000,5.9700,0.970000,-0.030000,1.000000,0.035200,0.000200,0.000000,20.73,0.00094,52.05,7.26,ACCELERATION
1.3250,-138481500.0000,140413800.0000,3,433,436,-0.986239,5.15280000,5.8000,0.960000,-0.040000,1.000000,0.030500,0.000300,0.000000,17.41,0.00087,49.19,6.09,ACCELERATION
1.3300,-598880250.0000,618387750.0000,20,1248,1268,-0.968454,7.80300000,5.6000,0.930000,-0.070000,1.000000,0.025900,0.000400,-0.000100,26.20,0.00103,57.89,9.17,ACCELERATION
1.3350,-1426837706.2500,1436870718.7500,7,1998,2005,-0.993017,11.46630000,5.4300,0.890000,-0.110000,1.000000,0.021700,0.000600,-0.000100,39.11,0.00124,71.56,13.69,ACCELERATION
1.3375,-431993675.0000,431993675.0000,0,508,508,-1.000000,13.60610000,5.3000,0.860000,-0.140000,1.000000,0.019600,0.000700,-0.000100,22.74,0.00099,55.46,7.96,ACCELERATION
1.3400,-2755207525.0000,3308646600.0000,277,3035,3312,-0.832729,15.98380000,5.2000,0.830000,-0.170000,1.000000,0.017800,0.000800,-0.000100,61.75,0.00159,91.26,21.61,ACCELERATION
1.3425,-266875743.7500,266875743.7500,0,231,231,-1.000000,18.48490000,5.1100,0.790000,-0.210000,1.000000,0.016100,0.000900,-0.000100,21.05,0.00099,54.04,7.37,ACCELERATION
1.3450,387362656.2500,1789746781.2500,829,534,1363,0.216434,21.00950000,5.0200,0.740000,-0.260000,1.000000,0.014600,0.001000,-0.000100,30.00,0.00116,24.95,30.00,RESIST/SUPPORT
1.3475,-201352793.7500,201352793.7500,0,139,139,-1.000000,23.17730000,5.0000,0.690000,-0.310000,1.000000,0.013500,0.001100,-0.000100,21.17,0.00102,54.43,7.41,ACCELERATION
1.3500,502990950.0000,731765650.0000,394,73,467,0.687366,25.07120000,4.9400,0.630000,-0.370000,1.000000,0.012600,0.001100,-0.000200,25.48,0.00110,33.51,25.48,RESIST/SUPPORT
1.3550,2521751100.0000,2740887225.0000,1561,65,1626,0.920049,26.97060000,4.8500,0.500000,-0.500000,1.000000,0.011800,0.001200,-0.000200,53.65,0.00149,45.47,53.65,RESIST/SUPPORT
1.3575,910271800.0000,910271800.0000,544,0,544,1.000000,26.77270000,4.8100,0.430000,-0.570000,1.000000,0.011900,0.001200,-0.000200,31.18,0.00118,41.59,31.18,RESIST/SUPPORT
1.3600,3887583768.7500,4031746331.2500,2472,45,2517,0.964243,25.62890000,4.8100,0.370000,-0.630000,1.000000,0.012400,0.001100,-0.000200,70.97,0.00172,50.96,70.97,RESIST/SUPPORT
1.3625,562357031.2500,562357031.2500,375,0,375,1.000000,23.99390000,4.7700,0.300000,-0.700000,1.000000,0.013100,0.001100,-0.000100,25.82,0.00108,40.52,25.82,RESIST/SUPPORT
1.3650,1315202781.2500,1315202781.2500,985,0,985,1.000000,21.36370000,4.8900,0.250000,-0.750000,1.000000,0.014500,0.001000,-0.000100,35.40,0.00121,43.05,35.40,RESIST/SUPPORT
1.3700,109112400.0000,125277200.0000,116,8,124,0.870968,16.16480000,5.0500,0.170000,-0.830000,1.000000,0.017800,0.000800,-0.000100,17.00,0.00092,36.13,17.00,RESIST/SUPPORT
1.3750,582787625.0000,582787625.0000,812,0,812,1.000000,11.48350000,5.2200,0.110000,-0.890000,1.000000,0.021700,0.000600,-0.000100,23.98,0.00101,40.73,23.98,RESIST/SUPPORT
1.3800,58854000.0000,64739400.0000,126,6,132,0.909091,7.84720000,5.4300,0.070000,-0.930000,1.000000,0.026000,0.000400,-0.000100,14.48,0.00084,36.80,14.48,RESIST/SUPPORT
