Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 6
1.3250,-60409250.0000,61233012.5000,3,443,446,-0.986547,2.19670000,7.7500,0.980000,-0.020000,1.000000,0.037900,0.000100,0.000000,16.47,0.00086,48.26,5.76,ACCELERATION
1.3300,-199691500.0000,206530250.0000,20,1188,1208,-0.966887,2.73550000,6.8500,0.980000,-0.020000,1.000000,0.032900,0.000100,0.000000,20.39,0.00093,52.05,7.14,ACCELERATION
1.3350,-440409200.0000,443506000.0000,7,1998,2005,-0.993017,3.53920000,5.9500,0.980000,-0.020000,1.000000,0.027900,0.000100,0.000000,25.78,0.00102,58.23,9.02,ACCELERATION
1.3375,-175802250.0000,175802250.0000,0,507,507,-1.000000,5.54800000,6.1700,0.960000,-0.040000,1.000000,0.025600,0.000200,-0.000100,17.65,0.00087,50.37,6.18,ACCELERATION
1.3400,-1288471500.0000,1547099475.0000,277,3037,3314,-0.832830,7.46940000,6.1300,0.950000,-0.050000,1.000000,0.023300,0.000200,-0.000100,40.04,0.00128,69.55,14.01,ACCELERATION
1.3425,-167556787.5000,167556787.5000,0,281,281,-1.000000,9.54060000,5.9500,0.930000,-0.070000,1.000000,0.021000,0.000300,-0.000100,17.32,0.00087,50.31,6.06,ACCELERATION
1.3450,216564250.0000,1061164825.0000,826,546,1372,0.204082,12.37510000,5.9500,0.900000,-0.090000,0.990000,0.018900,0.000400,-0.000100,20.63,0.00098,22.36,20.63,RESIST/SUPPORT
1.3475,-134606500.0000,134606500.0000,0,140,140,-1.000000,15.38360000,5.7800,0.880000,-0.120000,1.000000,0.016800,0.000500,-0.000100,17.60,0.00090,50.85,6.16,ACCELERATION
1.3500,374580150.0000,544201350.0000,390,72,462,0.688312,18.84680000,5.6800,0.840000,-0.160000,1.000000,0.014900,0.000600,-0.000200,20.69,0.00098,32.33,20.69,RESIST/SUPPORT
1.3525,-242002925.0000,264514825.0000,8,180,188,-0.914894,22.51190000,5.5900,0.790000,-0.210000,1.000000,0.013300,0.000700,-0.000200,19.97,0.00098,51.79,6.99,ACCELERATION
1.3550,2371964437.5000,2594638650.0000,1539,69,1608,0.914179,25.81730000,5.6000,0.730000,-0.270000,1.000000,0.012000,0.000800,-0.000200,48.42,0.00139,44.05,48.42,RESIST/SUPPORT
1.3575,976324181.2500,979920218.7500,544,1,545,0.996330,28.76830000,5.5400,0.660000,-0.340000,1.000000,0.010900,0.000800,-0.000200,30.55,0.00115,41.36,30.55,RESIST/SUPPORT
1.3600,3330587712.5000,5855915037.5000,2390,657,3047,0.568756,30.74980000,5.5100,0.590000,-0.410000,1.000000,0.010300,0.000900,-0.000200,70.69,0.00175,42.98,70.69,RESIST/SUPPORT
1.3625,743550031.2500,743550031.2500,377,0,377,1.000000,31.55650000,5.5000,0.510000,-0.490000,1.000000,0.010100,0.000900,-0.000200,28.09,0.00113,41.09,28.09,RESIST/SUPPORT
1.3650,1927964400.0000,1947399525.0000,997,5,1002,0.990020,31.09620000,5.5000,0.430000,-0.570000,1.000000,0.010200,0.000900,-0.000200,42.13,0.00132,44.53,42.13,RESIST/SUPPORT
1.3750,994012162.5000,996475637.5000,808,1,809,0.997528,19.70780000,5.7800,0.180000,-0.820000,1.000000,0.014900,0.000600,-0.000200,29.01,0.00110,41.93,29.01,RESIST/SUPPORT
1.3775,228657800.0000,228657800.0000,224,0,224,1.000000,16.33270000,5.8000,0.140000,-0.860000,1.000000,0.016600,0.000500,-0.000100,18.46,0.00093,39.48,18.46,RESIST/SUPPORT
1.3800,104823437.5000,114886487.5000,131,6,137,0.912409,13.41740000,6.0500,0.110000,-0.890000,1.000000,0.018700,0.000400,-0.000100,15.78,0.00088,37.19,15.78,RESIST/SUPPORT
