Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 41
NaN,NaN,NaN
1.2450,0.0000,0.0000
1.2500,41895.2800,41895.2800
1.2700,16275.9600,16275.9600
1.2800,116283.1600,116283.1600
1.2850,39232.2000,39232.2000
1.2900,74223.8600,74223.8600
1.2950,61804.8100,61804.8100
1.3050,200166.2400,200166.2400
1.3100,-493115.0300,511144.8300
1.3125,0.0000,0.0000
1.3150,-310598.1600,332548.5600
1.3175,0.0000,0.0000
1.3200,-1051999.8400,1072831.5200
1.3225,0.0000,0.0000
1.3275,0.0000,0.0000
1.3300,-1454004.6000,1493125.8000
1.3325,0.0000,0.0000
1.3350,833784.6400,837251.5200
1.3375,0.0000,0.0000
1.3400,1038496.1400,1045489.3800
1.3425,0.0000,0.0000
1.3450,673000.0000,942200.0000
1.3475,0.0000,0.0000
1.3500,1077868.7800,1249006.7200
1.3525,0.0000,0.0000
1.3550,-431000.7000,433551.0000
1.3600,478024.6500,480080.6700
1.3650,415259.2500,416841.1900
1.3700,103649.4300,104820.6100
1.3800,80369.1300,83356.8300
1.3850,75969.6000,75969.6000
1.4600,0.0000,0.0000
