Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 8
NaN,NaN,NaN
1.2700,15495.8300,15495.8300
1.2950,54778.8600,54778.8600
1.3050,66800.5000,66800.5000
1.3100,-181122.8400,190075.6800
1.3150,240033.7800,240033.7800
1.3200,-284691.7500,552573.1300
1.3300,-400994.0000,495443.0000
1.3350,-662090.7100,1001675.9300
1.3450,-256731.9000,2060793.9000
1.3500,-387869.7900,390985.2100
1.3550,-1586673.0000,1590048.9000
1.3650,-201333.9600,204746.4000
1.3700,1161013.3400,1198718.7800
1.3750,821113.8000,821113.8000
1.3800,156583.0800,1082465.6400
1.3850,470120.8900,470120.8900
1.3900,214209.4500,219649.6900
1.3950,223315.7400,223315.7400
1.4000,58221.1000,58221.1000
1.4400,4951.8000,4951.8000
