Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 9
1.2975,0.0000,0.0000
1.3000,-3182690.7258,3182690.7258
1.3025,0.0000,0.0000
1.3050,-1182398.2929,1182398.2929
1.3100,-6756304.4680,6939154.3860
1.3150,-18938313.5435,19781001.9682
1.3175,-19713609.5564,19837789.7741
1.3200,-33087222.7616,35756851.9819
1.3225,-18147720.5387,19232638.6144
1.3250,-64242659.1821,114406952.2462
1.3275,-14254387.5137,25000002.7164
1.3300,-40589001.8640,53921155.7609
1.3325,-7644603.2803,13921224.9209
1.3350,-30644405.6660,59138829.6436
1.3375,-4023585.0771,4443105.7961
1.3400,-18115300.7563,29323733.0917
1.3425,2226982.5963,2226982.5963
1.3450,3790286.9320,5065414.3259
1.3475,1761073.7250,1761073.7250
1.3500,2781028.2984,3228645.3717
1.3525,1266969.0420,1266969.0420
1.3550,4155576.9732,4473038.9268
1.3575,921758.2856,921758.2856
1.3600,1170413.5800,1175535.7401
1.3625,0.0000,0.0000
