Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 16
1.2900,-87276.3,87832.2
1.2950,-73648.40000000001,74283.3
1.3000,-366239.61000000004,369320.49
1.3025,389429.48000000004,389429.48000000004
1.3075,406064.99999999994,406064.99999999994
1.3125,123681.44,123681.44
1.3150,191170.92,191170.92
1.3175,130496,130496
1.3200,-751131.02,821975.2999999999
1.3225,-482760.88,486800.72
1.3300,205554.79,219167.69
1.3325,-795076.83,1230370.29
1.3350,1127193.9799999997,1136841.8599999999
1.3375,-164143.68,666833.7
1.3400,-30883.389999999996,1894786.81
1.3425,220652.64,944845.9200000002
1.3450,754439.4,758308.32
1.3500,1713855.6,1729348.08
1.3525,848214.8800000001,946449.12
1.3550,-463465.05,467100.07000000007
1.3575,1520726.2,1534365.0000000002
1.3625,921006.78,923875.96
1.3650,1057083.78,1098235.46
1.3675,297896.62000000005,297896.62000000005
1.3700,713286.36,723248.46
1.3750,138381.87,144301.95
1.3775,156102.5,156102.5
1.3800,89613.43999999999,91772.79999999999
1.3850,133262.16,133262.16
1.3900,31341.6,31341.6
1.3950,-50022.44,50432.46000000001
1.4150,27071.339999999997,27071.339999999997
1.4350,0,0
