Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 8
NaN,NaN,NaN
1.3125,0.0000,0.0000
1.3150,152624.1600,152624.1600
1.3200,58514.4000,59002.0200
1.3225,41535.2400,41535.2400
1.3275,72102.2400,72102.2400
1.3325,419106.8400,419106.8400
1.3350,300963.6000,304546.5000
1.3375,-880128.3900,956869.8300
1.3400,522933.6000,565998.7200
1.3425,-2448680.0000,3119241.6000
1.3450,3074095.4600,3082658.4000
1.3475,-4469.3800,4429155.5800
1.3500,-1659007.9800,1667785.8000
1.3525,789411.0600,934327.1000
1.3550,-330989.4000,343598.5200
1.3575,992519.7900,1258157.6900
1.3600,-1048763.0300,1052253.0900
1.3625,612596.8700,612596.8700
1.3650,-261648.4000,263210.4800
1.3675,160149.0000,169011.0000
1.3700,485302.5300,497948.8500
1.3725,204383.7600,204383.7600
1.3750,275910.6600,275910.6600
1.3800,26991.0300,270820.1100
1.3825,0.0000,0.0000
