Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 3
1.2900,-75287512.5000,75640975.0000,1,427,428,-0.995327,2.82770000,8.6700,0.970000,-0.030000,1.000000,0.043100,0.000200,0.000000,20.96,0.00089,49.37,7.34,ACCELERATION
1.2950,-67134412.5000,67134412.5000,0,281,281,-1.000000,3.82260000,8.2300,0.960000,-0.040000,1.000000,0.038300,0.000200,-0.000100,20.04,0.00088,47.56,7.01,ACCELERATION
1.3000,-167947387.5000,174017775.0000,9,507,516,-0.965116,5.39590000,7.9600,0.940000,-0.060000,1.000000,0.033700,0.000300,-0.000100,27.46,0.00099,53.30,9.61,ACCELERATION
1.3050,-134461293.7500,134461293.7500,0,287,287,-1.000000,7.49610000,7.6900,0.920000,-0.080000,1.000000,0.029200,0.000400,-0.000100,25.30,0.00096,50.86,8.85,ACCELERATION
1.3100,-359894231.2500,367565156.2500,6,569,575,-0.979130,10.22790000,7.5200,0.880000,-0.120000,1.000000,0.025100,0.000500,-0.000100,40.44,0.00118,64.61,14.15,ACCELERATION
1.3150,-210574881.2500,212252768.7500,1,252,253,-0.992095,13.42310000,7.1800,0.830000,-0.170000,1.000000,0.021200,0.000700,-0.000200,31.99,0.00108,55.43,11.20,ACCELERATION
1.3175,-349895125.0000,349895125.0000,0,370,370,-1.000000,15.13060000,7.1400,0.790000,-0.210000,1.000000,0.019600,0.000800,-0.000200,41.20,0.00121,64.32,14.42,ACCELERATION
1.3200,-541462400.0000,575303800.0000,16,528,544,-0.941176,16.92070000,7.0000,0.760000,-0.240000,1.000000,0.018000,0.000800,-0.000200,53.78,0.00138,75.22,18.82,ACCELERATION
1.3225,-674101887.5000,674101887.5000,0,577,577,-1.000000,18.69260000,6.8600,0.720000,-0.280000,1.000000,0.016600,0.000900,-0.000200,62.27,0.00150,84.41,21.79,ACCELERATION
1.3250,-651077875.0000,656174375.0000,2,513,515,-0.992233,20.38600000,6.7200,0.670000,-0.330000,1.000000,0.015400,0.001000,-0.000200,61.74,0.00150,83.23,21.61,ACCELERATION
1.3275,-644878187.5000,644878187.5000,0,470,470,-1.000000,21.95330000,6.5700,0.620000,-0.380000,1.000000,0.014400,0.001000,-0.000200,62.18,0.00151,83.34,21.76,ACCELERATION
1.3300,-640246531.2500,1045975793.7500,141,586,727,-0.612105,23.02010000,6.4800,0.560000,-0.430000,0.990000,0.013800,0.001000,-0.000200,67.39,0.00159,80.30,23.59,ACCELERATION
1.3325,-489428625.0000,492403875.0000,1,330,331,-0.993958,23.80200000,6.3500,0.510000,-0.490000,1.000000,0.013300,0.001000,-0.000200,54.27,0.00142,74.32,18.99,ACCELERATION
1.3350,228487331.2500,679488468.7500,304,151,455,0.336264,23.89410000,6.2700,0.450000,-0.550000,1.000000,0.013300,0.001000,-0.000200,41.74,0.00128,17.47,41.74,RESIST/SUPPORT
1.3375,23260600.0000,261681750.0000,98,82,180,0.088889,23.26060000,6.2400,0.390000,-0.610000,1.000000,0.013700,0.001000,-0.000200,22.87,0.00104,8.30,22.87,RESIST/SUPPORT
1.3400,351779106.2500,955226268.7500,470,217,687,0.368268,22.24690000,6.1600,0.330000,-0.670000,1.000000,0.014300,0.001000,-0.000200,51.24,0.00140,21.47,51.24,RESIST/SUPPORT
1.3425,515563193.7500,649275343.7500,453,52,505,0.794059,20.57110000,6.1500,0.280000,-0.720000,1.000000,0.015200,0.000900,-0.000200,54.49,0.00141,31.29,54.49,RESIST/SUPPORT
1.3450,-236119450.0000,2099485750.0000,801,1004,1805,-0.112465,18.61040000,6.1100,0.230000,-0.770000,1.000000,0.016500,0.000800,-0.000200,66.51,0.00165,71.03,23.28,ACCELERATION
1.3475,402345412.5000,455446837.5000,420,26,446,0.883408,16.33890000,6.2000,0.190000,-0.810000,1.000000,0.018100,0.000700,-0.000200,45.09,0.00126,31.70,45.09,RESIST/SUPPORT
1.3500,457339556.2500,541934156.2500,567,48,615,0.843902,14.09910000,6.1600,0.150000,-0.850000,1.000000,0.019700,0.000600,-0.000100,48.18,0.00129,32.17,48.18,RESIST/SUPPORT
1.3525,289767656.2500,298660781.2500,397,6,403,0.970223,11.85750000,6.1400,0.110000,-0.890000,1.000000,0.021500,0.000500,-0.000100,36.50,0.00112,32.27,36.50,RESIST/SUPPORT
1.3550,96411737.5000,1011402112.5000,902,745,1647,0.095325,9.82540000,6.1900,0.090000,-0.910000,1.000000,0.023600,0.000400,-0.000100,40.52,0.00126,16.27,40.52,RESIST/SUPPORT
1.3575,137096062.5000,137096062.5000,282,0,282,1.000000,7.77850000,6.1000,0.060000,-0.930000,0.990000,0.025700,0.000300,-0.000100,25.69,0.00095,31.14,25.69,RESIST/SUPPORT
1.3600,84804956.2500,90276243.7500,224,7,231,0.939394,6.25290000,6.1900,0.050000,-0.950000,1.000000,0.027900,0.000300,-0.000100,21.56,0.00089,29.39,21.56,RESIST/SUPPORT
