Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 16
1.2900,-56529.23999999999,56887.02
1.2950,-54183.6,54650.700000000004
1.3000,-281792.57,284158.08999999997
1.3025,203515.13,203515.13
1.3075,288387.54,288387.54
1.3125,95946.55,95946.55
1.3150,153644.87999999998,153644.87999999998
1.3175,107591.47,107591.47
1.3200,-623897.07,682741.05
1.3225,-163970.74,167351.58
1.3300,172188,181371.36000000002
1.3325,-672828.78,1041193.1400000001
1.3350,955729.3800000001,963909.66
1.3375,-138279.15,566216.73
1.3400,-23229.899999999998,1612155.0599999998
1.3425,115605.03999999998,734336.24
1.3450,666607.5000000001,670026
1.3500,1574530.05,1585204.83
1.3525,461703.75999999995,472399.60000000003
1.3550,-448116.9599999999,451645.43999999994
1.3575,1516900,1530690.0000000002
1.3600,1107011.8800000001,1539178.68
1.3625,914021.5699999998,917157.15
1.3650,1173840,1220560
1.3675,349047.39999999997,349047.39999999997
1.3700,797050.44,809275.14
1.3750,180153,187943.4
1.3775,213054.36,213054.36
1.3800,125704.32,125704.32
1.3850,197390.64,197390.64
1.3900,44871.84,44871.84
1.3950,-81117.4,81741.37999999999
1.4150,31679.160000000003,31679.160000000003
1.4350,0,0
