Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 16
1.3000,-272809.89999999997,275124.3
1.3025,197782.13,197782.13
1.3075,275767.30000000005,275767.30000000005
1.3125,93386.15000000001,93386.15000000001
1.3150,144439.13999999998,144439.13999999998
1.3175,102131.96,102131.96
1.3200,-586533.21,641853.15
1.3225,-152961.24,156115.08
1.3300,158602.5,167061.3
1.3325,-618983.7899999999,957868.77
1.3350,879082.04,886606.28
1.3375,-128534.99999999999,526317
1.3400,-15758.600000000002,1494201.8
1.3425,107472.70000000001,682678.7000000001
1.3450,623516.4,626713.92
1.3500,1504280.8800000001,1511056.9200000002
1.3525,442151.85000000003,452394.75
1.3550,-432160.67999999993,435563.51999999996
1.3575,1488720.34,1492092.3
1.3600,1090545,1515645
1.3625,915519.28,915519.28
1.3650,1222657.03,1222657.03
1.3675,361626.19999999995,361626.19999999995
1.3700,840195.5099999999,853062.2100000001
1.3750,197483.8,206023.63999999998
1.3775,0,0
1.3800,142788.24,142788.24
1.3850,229537.44,229537.44
1.3900,55833.84000000001,55833.84000000001
1.3950,-97419.40000000001,98168.78
1.4150,46065.48,46065.48
1.4350,0,0
