Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP 14
1.3300,-203472900.0000,210441150.0000,20,1188,1208,-0.966887,2.78730000,7.4800,0.980000,-0.020000,1.000000,0.033700,0.000100,0.000000,20.62,0.00095,52.39,7.22,ACCELERATION
1.3350,-446382200.0000,449521000.0000,7,1998,2005,-0.993017,3.58720000,6.5300,0.980000,-0.020000,1.000000,0.028700,0.000100,0.000000,25.80,0.00103,58.36,9.03,ACCELERATION
1.3375,-131363700.0000,131363700.0000,0,507,507,-1.000000,4.14560000,6.0500,0.980000,-0.020000,1.000000,0.026200,0.000100,0.000000,16.91,0.00085,49.75,5.92,ACCELERATION
1.3400,-1106829000.0000,1328996850.0000,277,3037,3314,-0.832830,6.41640000,6.2600,0.960000,-0.040000,1.000000,0.023900,0.000200,-0.000100,37.03,0.00124,66.66,12.96,ACCELERATION
1.3425,-132614437.5000,132614437.5000,0,281,281,-1.000000,7.55100000,5.7300,0.950000,-0.040000,0.990000,0.021400,0.000200,-0.000100,16.34,0.00084,49.44,5.72,ACCELERATION
1.3450,178263562.5000,875983312.5000,825,546,1371,0.203501,10.22300000,5.6400,0.930000,-0.060000,0.990000,0.019200,0.000300,-0.000100,18.71,0.00094,21.99,18.71,RESIST/SUPPORT
1.3475,-120754375.0000,120754375.0000,0,140,140,-1.000000,13.80050000,5.7100,0.900000,-0.100000,1.000000,0.017100,0.000400,-0.000100,16.79,0.00088,50.17,5.88,ACCELERATION
1.3500,347736975.0000,505202775.0000,390,72,462,0.688312,17.49620000,5.5700,0.870000,-0.130000,1.000000,0.015100,0.000500,-0.000100,19.46,0.00094,32.15,19.46,RESIST/SUPPORT
1.3525,-232981525.0000,254654225.0000,8,180,188,-0.914894,21.67270000,5.4800,0.820000,-0.180000,1.000000,0.013300,0.000600,-0.000200,19.09,0.00095,51.04,6.68,ACCELERATION
1.3550,2347889850.0000,2653570800.0000,1538,94,1632,0.884804,26.01540000,5.3700,0.770000,-0.230000,1.000000,0.011700,0.000700,-0.000200,46.29,0.00135,43.05,46.29,RESIST/SUPPORT
1.3575,1010349918.7500,1014071281.2500,544,1,545,0.996330,29.77090000,5.3700,0.700000,-0.300000,1.000000,0.010500,0.000800,-0.000200,29.87,0.00113,41.31,29.87,RESIST/SUPPORT
1.3600,3498267062.5000,6378706687.5000,2390,697,3087,0.548429,33.06100000,5.2700,0.620000,-0.380000,1.000000,0.009600,0.000800,-0.000200,70.45,0.00173,42.63,70.45,RESIST/SUPPORT
1.3625,808577818.7500,812867356.2500,378,1,379,0.994723,34.31630000,5.3000,0.540000,-0.460000,1.000000,0.009300,0.000900,-0.000300,28.17,0.00114,41.13,28.17,RESIST/SUPPORT
1.3650,2130411937.5000,2151931250.0000,995,5,1000,0.990000,34.43090000,5.2600,0.450000,-0.550000,1.000000,0.009200,0.000900,-0.000200,42.89,0.00133,44.85,42.89,RESIST/SUPPORT
1.3750,1066373150.0000,1069012687.5000,809,1,810,0.997531,21.11630000,5.5900,0.180000,-0.820000,1.000000,0.013800,0.000600,-0.000200,28.96,0.00110,42.06,28.96,RESIST/SUPPORT
1.3775,241474218.7500,241474218.7500,225,0,225,1.000000,17.17150000,5.6600,0.130000,-0.870000,1.000000,0.015600,0.000500,-0.000100,18.31,0.00092,39.58,18.31,RESIST/SUPPORT
