Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 21
1.2250,0,0
1.2350,0,0
1.2400,8238.49,8238.49
1.2450,0,0
1.2500,-8881.95,8989.61
1.2650,29.279999999999994,29.279999999999994
1.2850,15.839999999999998,15.839999999999998
1.2900,-10371.419999999998,10437.48
1.2950,-27.839999999999996,28.08
1.3000,-28889.5,29132.779999999995
1.3025,108.23999999999998,108.23999999999998
1.3075,91.08,91.08
1.3125,23.639999999999997,23.639999999999997
1.3150,31.439999999999994,31.439999999999994
1.3175,19.439999999999998,19.439999999999998
1.3200,-21983.4,24054.3
1.3225,-57.36,57.83999999999999
1.3300,3815.2000000000003,4015.9999999999995
1.3325,-64.44,99.47999999999999
1.3350,78.83999999999999,79.56
1.3375,-84.24,119.51999999999998
1.3400,907.0600000000001,26686.66
1.3425,-60,134.16
1.3450,47.519999999999996,47.76
