Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP 17
1.2850,16100.1,16100.1
1.2900,-42490.479999999996,42761.12
1.2950,-43453.6,43828.2
1.3000,-203780.28,205494.51999999996
1.3025,235358.86000000002,235358.86000000002
1.3075,251191.05,251191.05
1.3125,76660.58,76660.58
1.3150,118465.92000000001,118465.92000000001
1.3175,79244.8,79244.8
1.3200,-471190.50000000006,515739.42000000004
1.3225,-312851,315469
1.3300,149165.35,159043.85000000003
1.3325,-610882.86,942440.1
1.3350,912877.2500000001,920690.7500000001
1.3375,-447108.41000000003,883818.9500000001
1.3400,-52096.43,1752792.7899999998
1.3425,215668.36,933323.4199999999
1.3450,786670.8099999999,790715.3899999999
1.3475,-210687.36,223855.31999999998
1.3525,234072.64,2058391.3599999999
1.3550,-614328.12,619203.74
1.3575,2131340.96,2150434.72
1.3625,1381804.37,1386075.7899999998
1.3650,1587181.7599999998,1649271.9999999998
1.3675,453059.18,453059.18
1.3700,1044178.8499999999,1058782.75
1.3750,191754.36,199914.12
1.3775,205415,205415
1.3800,112202.72,114906.40000000001
1.3850,139700.16,139700.16
1.3900,25485.84,25485.84
1.3950,-47499.48,47888.82000000001
1.4150,35775,35775
1.4350,0,0
