Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -128
1.1200,-301629300.0000,309595500.0000,22,1688,1710,-0.974269,1.44840000,6.5300,0.990000,-0.010000,1.000000,0.039300,0.000100,0.000000,18.15,0.00086,40.97,6.35,ACCELERATION
1.1250,-1447069487.5000,1453159562.5000,9,4286,4295,-0.995809,2.70670000,6.4400,0.980000,-0.020000,1.000000,0.034500,0.000100,0.000000,22.02,0.00093,46.11,7.71,ACCELERATION
1.1300,-2572542000.0000,2621542800.0000,51,5406,5457,-0.981308,3.84320000,5.8400,0.970000,-0.020000,0.990000,0.029500,0.000200,0.000000,24.41,0.00096,49.04,8.54,ACCELERATION
1.1350,-2552862687.5000,2690474887.5000,88,3353,3441,-0.948852,6.25510000,5.4700,0.960000,-0.040000,1.000000,0.024700,0.000200,0.000000,22.79,0.00093,47.60,7.98,ACCELERATION
1.1400,-5993841337.5000,8738478487.5000,1058,5679,6737,-0.685914,10.37670000,5.2000,0.920000,-0.070000,0.990000,0.020200,0.000400,-0.000100,31.73,0.00109,52.11,11.10,ACCELERATION
1.1425,-1125209300.0000,1125209300.0000,0,674,674,-1.000000,13.35560000,5.1900,0.890000,-0.100000,0.990000,0.018100,0.000500,-0.000100,19.56,0.00092,46.65,6.85,ACCELERATION
1.1450,-4998066450.0000,9367757300.0000,1057,3475,4532,-0.533539,16.53620000,5.0500,0.860000,-0.140000,1.000000,0.016100,0.000600,-0.000100,29.50,0.00107,47.67,10.33,ACCELERATION
1.1475,-1587571912.5000,1587571912.5000,0,633,633,-1.000000,20.06410000,5.0400,0.820000,-0.180000,1.000000,0.014400,0.000700,-0.000100,21.76,0.00098,49.68,7.62,ACCELERATION
1.1500,261769200.0000,26789697900.0000,4547,4459,9006,0.009771,23.79720000,4.8900,0.770000,-0.230000,1.000000,0.012700,0.000800,-0.000100,36.48,0.00123,17.65,36.48,RESIST/SUPPORT
1.1525,-1375897412.5000,1464664987.5000,13,416,429,-0.939394,27.31310000,4.8100,0.710000,-0.290000,1.000000,0.011400,0.000900,-0.000100,22.40,0.00102,49.93,7.84,ACCELERATION
1.1550,-3765187.5000,13859655187.5000,1840,1841,3681,-0.000272,30.12150000,4.7700,0.640000,-0.360000,1.000000,0.010500,0.001000,-0.000100,25.28,0.00109,34.45,8.85,ACCELERATION
1.1575,187239187.5000,410332687.5000,75,28,103,0.456311,31.87050000,4.7400,0.560000,-0.440000,1.000000,0.009900,0.001000,-0.000100,17.77,0.00099,23.15,17.77,RESIST/SUPPORT
1.1600,21483722875.0000,33603160375.0000,6818,1500,8318,0.639336,32.31850000,4.7300,0.480000,-0.520000,1.000000,0.009800,0.001000,-0.000100,68.62,0.00163,39.94,68.62,RESIST/SUPPORT
1.1625,486641100.0000,494490150.0000,125,1,126,0.984127,31.39620000,4.7100,0.400000,-0.600000,1.000000,0.010100,0.001000,-0.000100,21.24,0.00103,35.41,21.24,RESIST/SUPPORT
1.1650,21534069200.0000,36223016200.0000,7923,2015,9938,0.594486,29.15920000,4.7200,0.320000,-0.670000,0.990000,0.010900,0.000900,-0.000100,69.07,0.00163,39.99,69.07,RESIST/SUPPORT
1.1675,983421000.0000,989890875.0000,305,1,306,0.993464,25.87950000,4.7800,0.260000,-0.740000,1.000000,0.012000,0.000800,-0.000100,20.52,0.00099,36.25,20.52,RESIST/SUPPORT
1.1700,9961922812.5000,24029415937.5000,6106,2527,8633,0.414572,22.26750000,4.7900,0.200000,-0.800000,1.000000,0.013400,0.000700,-0.000100,44.58,0.00131,31.10,44.58,RESIST/SUPPORT
1.1725,2730796775.0000,2730796775.0000,1181,0,1181,1.000000,18.49820000,4.9400,0.150000,-0.840000,0.990000,0.015200,0.000600,-0.000100,21.84,0.00097,37.54,21.84,RESIST/SUPPORT
1.1750,1294489800.0000,9914445000.0000,2996,2304,5300,0.130566,14.96520000,4.9500,0.110000,-0.880000,0.990000,0.017100,0.000500,-0.000100,20.74,0.00097,20.30,20.74,RESIST/SUPPORT
1.1775,209702050.0000,209702050.0000,142,0,142,1.000000,11.81420000,5.0200,0.080000,-0.910000,0.990000,0.019200,0.000400,-0.000100,15.28,0.00085,36.74,15.28,RESIST/SUPPORT
1.1800,20351022125.0000,24883975375.0000,19140,1918,21058,0.817836,9.45350000,5.2200,0.070000,-0.930000,1.000000,0.021400,0.000300,0.000000,61.16,0.00152,44.98,61.16,RESIST/SUPPORT
1.1850,199128600.0000,697323000.0000,601,334,935,0.285561,5.96640000,5.5700,0.040000,-0.960000,1.000000,0.026100,0.000200,0.000000,10.30,0.00076,22.45,10.30,RESIST/SUPPORT
1.1900,684120800.0000,713388000.0000,1528,32,1560,0.958974,3.65840000,5.8500,0.020000,-0.970000,0.990000,0.030900,0.000100,0.000000,14.73,0.00081,37.86,14.73,RESIST/SUPPORT
