Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP -138
NaN,0.0000,0.0000
1.1050,245282.7147,245282.7147
1.1150,1875564.9708,1875564.9708
1.1200,-3348861.9453,3363896.1179
1.1250,2568936.7544,2568936.7544
1.1500,10171603.7703,11134216.1145
1.1525,8790142.1972,8790142.1972
1.1550,26574955.5553,26896588.9055
1.1575,-10002822.6196,10176784.7521
1.1600,32949148.4430,33504471.1696
1.1625,-27779466.2728,31951126.7370
1.1650,21551970.0595,21645674.2771
1.1675,-19357382.2127,35757386.5874
1.1700,-4670856.6474,5077018.0950
1.1725,9280002.8999,17795770.2669
1.1750,23826632.3459,23951216.0445
1.1775,2585938.7321,7810057.3829
1.1800,-10529160.6513,10656529.5301
1.1825,2587344.1386,2857916.0746
1.1850,-9394513.6758,9449452.3523
1.1875,5518816.0561,5518816.0561
1.1900,-4838381.2966,4892041.7177
1.1950,-4735033.3332,4769057.5248
1.2000,-903264.5297,940900.5517
1.2050,-820070.3373,826330.4162
1.2100,-1154775.6199,1165394.2463
1.2150,-834951.2204,839526.2956
1.2250,843608.1126,1040450.0055
