Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP -163
NaN,0.0000,0.0000
1.1150,1321400.0738,1321400.0738
1.1200,-1834095.4699,1842375.8106
1.1250,1378518.8424,1378518.8424
1.1500,5343589.5108,5698752.5598
1.1550,14891095.1412,14980397.0610
1.1600,20669493.0072,20965193.9086
1.1625,15639243.8076,15639243.8076
1.1650,17688444.4497,17762922.1106
1.1675,24489541.1029,24489541.1029
1.1700,-41022544.7032,41361224.1228
1.1725,3893496.0458,13605362.5869
1.1750,22758175.2440,22933238.1305
1.1775,0.0000,8615310.6371
1.1800,-36291806.0084,36537574.4464
1.1825,6496328.3797,7090278.4030
1.1850,-28797609.8881,28931241.4885
1.1875,14675297.8766,14675297.8766
1.1900,-16338537.7070,16488892.3484
1.1950,-14885691.5240,14992782.8299
1.2000,-10146429.2930,10290691.3209
1.2050,-2638219.6799,2654405.0767
1.2100,-2574404.2649,2598408.0342
1.2150,-1613654.1010,1622400.1937
1.2200,-366083.1096,410456.8198
1.2250,1867357.6935,2301266.5352
