Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -129
1.1150,-150195725.0000,150195725.0000,0,661,661,-1.000000,1.81780000,6.6000,0.980000,-0.010000,0.990000,0.040300,0.000100,0.000000,17.69,0.00085,40.19,6.19,ACCELERATION
1.1200,-574143900.0000,589252950.0000,22,1694,1716,-0.974359,2.74710000,6.2300,0.980000,-0.020000,1.000000,0.035400,0.000100,0.000000,18.85,0.00087,41.67,6.60,ACCELERATION
1.1250,-2330323450.0000,2340130750.0000,9,4286,4295,-0.995809,4.35880000,5.9500,0.970000,-0.030000,1.000000,0.030600,0.000200,0.000000,24.48,0.00096,48.56,8.57,ACCELERATION
1.1300,-4536718200.0000,4622459400.0000,51,5448,5499,-0.981451,6.72480000,5.6200,0.950000,-0.050000,1.000000,0.025800,0.000300,0.000000,29.92,0.00103,54.55,10.47,ACCELERATION
1.1350,-4283490150.0000,4514179950.0000,88,3356,3444,-0.948897,10.48590000,5.3800,0.910000,-0.090000,1.000000,0.021400,0.000400,-0.000100,28.13,0.00103,52.95,9.85,ACCELERATION
1.1400,-9006068400.0000,13114917200.0000,1058,5696,6754,-0.686704,15.53440000,4.9900,0.860000,-0.130000,0.990000,0.017100,0.000600,-0.000100,42.02,0.00123,62.42,14.71,ACCELERATION
1.1425,-1163726400.0000,1163726400.0000,0,498,498,-1.000000,18.69440000,4.9400,0.820000,-0.180000,1.000000,0.015300,0.000700,-0.000100,21.26,0.00097,48.34,7.44,ACCELERATION
1.1450,-6822691237.5000,12644867287.5000,1062,3551,4613,-0.539562,21.92910000,4.8700,0.770000,-0.220000,0.990000,0.013700,0.000800,-0.000100,37.43,0.00119,55.72,13.10,ACCELERATION
1.1475,-1294546225.0000,1294546225.0000,0,406,406,-1.000000,25.50830000,4.6700,0.720000,-0.270000,0.990000,0.012100,0.000900,-0.000100,22.86,0.00102,50.78,8.00,ACCELERATION
1.1500,587148225.0000,31663559700.0000,4559,4393,8952,0.018543,28.29630000,4.6300,0.660000,-0.340000,1.000000,0.011100,0.001000,-0.000100,44.82,0.00135,19.91,44.82,RESIST/SUPPORT
1.1550,1685176850.0000,13177530450.0000,1883,1456,3339,0.127883,31.57240000,4.5100,0.510000,-0.490000,1.000000,0.010000,0.001100,-0.000100,29.41,0.00114,19.08,29.41,RESIST/SUPPORT
1.1600,19766342750.0000,30464203000.0000,6813,1451,8264,0.648838,29.49100000,4.5000,0.350000,-0.640000,0.990000,0.010800,0.001000,-0.000100,69.16,0.00162,40.27,69.16,RESIST/SUPPORT
1.1625,404628537.5000,411316612.5000,122,1,123,0.983740,26.75230000,4.5200,0.280000,-0.710000,0.990000,0.011700,0.000900,-0.000100,20.11,0.00099,35.12,20.11,RESIST/SUPPORT
1.1650,17436053362.5000,29270079112.5000,7933,2010,9943,0.595695,23.55030000,4.4800,0.220000,-0.780000,1.000000,0.012900,0.000800,-0.000100,63.70,0.00154,38.67,63.70,RESIST/SUPPORT
1.1675,745595812.5000,745595812.5000,301,0,301,1.000000,19.81650000,4.5300,0.170000,-0.830000,1.000000,0.014500,0.000700,-0.000100,18.93,0.00094,35.98,18.93,RESIST/SUPPORT
1.1700,6512595237.5000,16603783762.5000,5720,2497,8217,0.392236,16.16530000,4.5700,0.130000,-0.870000,1.000000,0.016400,0.000600,-0.000100,36.92,0.00118,28.74,36.92,RESIST/SUPPORT
1.1725,952684612.5000,952684612.5000,591,0,591,1.000000,12.89590000,4.6500,0.090000,-0.900000,0.990000,0.018400,0.000500,-0.000100,17.51,0.00088,36.46,17.51,RESIST/SUPPORT
1.1750,316927800.0000,6112179000.0000,2556,2304,4860,0.051852,10.06120000,4.7200,0.070000,-0.930000,1.000000,0.020600,0.000400,0.000000,16.37,0.00087,17.63,16.37,RESIST/SUPPORT
1.1800,13975108400.0000,15632751200.0000,19076,1068,20144,0.893963,6.20840000,5.0100,0.040000,-0.960000,1.000000,0.025200,0.000200,0.000000,51.67,0.00139,44.13,51.67,RESIST/SUPPORT
1.1850,149058000.0000,383292000.0000,600,264,864,0.388889,3.54900000,5.1800,0.020000,-0.980000,1.000000,0.030000,0.000100,0.000000,10.36,0.00074,24.53,10.36,RESIST/SUPPORT
1.1900,371836462.5000,387606862.5000,1541,32,1573,0.959313,1.97130000,5.3600,0.010000,-0.990000,1.000000,0.034800,0.000100,0.000000,14.20,0.00080,37.74,14.20,RESIST/SUPPORT
