Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -197
1.1250,-1425232825.0000,1425232825.0000,0,3506,3506,-1.000000,3.25210000,8.0900,0.980000,-0.020000,1.000000,0.027700,0.000100,0.000000,18.42,0.00090,53.42,6.45,ACCELERATION
1.1275,-1444217400.0000,1444217400.0000,0,2274,2274,-1.000000,5.08080000,8.2800,0.970000,-0.030000,1.000000,0.025400,0.000100,-0.000100,18.04,0.00089,51.69,6.31,ACCELERATION
1.1300,-7193475625.0000,7203838375.0000,6,8336,8342,-0.998561,6.90850000,8.1500,0.960000,-0.040000,1.000000,0.023000,0.000200,-0.000100,32.60,0.00114,64.87,11.41,ACCELERATION
1.1325,-2410972200.0000,2413210800.0000,1,2155,2156,-0.999072,8.95440000,7.8700,0.940000,-0.060000,1.000000,0.020700,0.000200,-0.000100,20.75,0.00093,51.68,7.26,ACCELERATION
1.1350,-4299587050.0000,4598251625.0000,101,3009,3110,-0.935048,11.82830000,7.7600,0.920000,-0.080000,1.000000,0.018500,0.000200,-0.000100,25.33,0.00100,53.63,8.87,ACCELERATION
1.1375,-2295281587.5000,2377994437.5000,22,1243,1265,-0.965217,15.03870000,7.4700,0.890000,-0.110000,1.000000,0.016300,0.000300,-0.000100,21.57,0.00095,49.13,7.55,ACCELERATION
1.1400,-29035354500.0000,32639385000.0000,763,13057,13820,-0.889580,18.89400000,7.0400,0.860000,-0.140000,1.000000,0.014100,0.000400,-0.000200,80.87,0.00179,100.00,28.30,ACCELERATION
1.1425,-702930025.0000,3798184925.0000,524,762,1286,-0.185070,23.62790000,6.8100,0.820000,-0.180000,1.000000,0.012300,0.000400,-0.000200,18.43,0.00094,27.69,6.45,ACCELERATION
1.1450,-19852246125.0000,32721236025.0000,1794,7329,9123,-0.606708,28.69340000,6.6300,0.760000,-0.240000,1.000000,0.010600,0.000500,-0.000200,71.74,0.00167,88.08,25.11,ACCELERATION
1.1475,2185963125.0000,2826168125.0000,595,76,671,0.773472,33.69500000,6.4200,0.690000,-0.310000,1.000000,0.009300,0.000600,-0.000300,26.00,0.00107,24.83,26.00,RESIST/SUPPORT
1.1500,10753303825.0000,28223919075.0000,4172,1870,6042,0.381000,37.37030000,6.3100,0.600000,-0.400000,1.000000,0.008500,0.000600,-0.000300,59.75,0.00153,24.07,59.75,RESIST/SUPPORT
1.1525,5379989650.0000,6505920150.0000,1214,115,1329,0.826938,39.16280000,6.2100,0.500000,-0.500000,1.000000,0.008100,0.000700,-0.000300,35.98,0.00122,25.70,35.98,RESIST/SUPPORT
1.1550,5363797800.0000,20123958775.0000,2623,1519,4142,0.266538,38.86810000,6.0800,0.400000,-0.590000,0.990000,0.008200,0.000600,-0.000300,45.45,0.00135,17.88,45.45,RESIST/SUPPORT
1.1575,900026150.0000,989137650.0000,212,10,222,0.909910,35.64460000,6.0400,0.310000,-0.690000,1.000000,0.008900,0.000600,-0.000200,24.47,0.00105,26.85,24.47,RESIST/SUPPORT
1.1600,22901457950.0000,29807221850.0000,6938,909,7847,0.768319,30.38840000,6.0900,0.230000,-0.770000,1.000000,0.010100,0.000500,-0.000200,72.78,0.00166,37.45,72.78,RESIST/SUPPORT
1.1650,3139172850.0000,10923947250.0000,3006,1664,4670,0.287366,18.71340000,6.1700,0.110000,-0.890000,1.000000,0.013500,0.000300,-0.000100,28.74,0.00107,19.52,28.74,RESIST/SUPPORT
1.1675,2467589075.0000,2467589075.0000,1414,0,1414,1.000000,13.96090000,6.3700,0.080000,-0.920000,1.000000,0.015700,0.000200,-0.000100,21.97,0.00093,33.42,21.97,RESIST/SUPPORT
1.1700,-1257113700.0000,5459853700.0000,1700,2717,4417,-0.230247,9.88880000,6.4400,0.050000,-0.950000,1.000000,0.017900,0.000200,-0.000100,19.61,0.00093,33.50,6.86,ACCELERATION
1.1750,24193500.0000,1238707200.0000,1044,1004,2048,0.019531,4.83870000,6.7600,0.020000,-0.980000,1.000000,0.022600,0.000100,0.000000,10.59,0.00077,15.02,10.59,RESIST/SUPPORT
