Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -62
1.1400,-2475803675.0000,3986949000.0000,1319,5641,6960,-0.620977,4.58270000,7.4500,0.980000,-0.020000,1.000000,0.019900,0.000100,0.000000,20.85,0.00093,40.33,7.30,ACCELERATION
1.1425,-542750775.0000,542750775.0000,0,618,618,-1.000000,7.02590000,7.1600,0.970000,-0.030000,1.000000,0.017500,0.000100,-0.000100,16.12,0.00083,43.62,5.64,ACCELERATION
1.1450,-3002942475.0000,5690053850.0000,1055,3413,4468,-0.527753,10.18810000,6.7000,0.960000,-0.040000,1.000000,0.015100,0.000100,-0.000100,19.63,0.00090,38.13,6.87,ACCELERATION
1.1475,-1570225687.5000,1570225687.5000,0,785,785,-1.000000,16.00230000,6.5800,0.930000,-0.070000,1.000000,0.012800,0.000200,-0.000100,18.13,0.00088,46.51,6.35,ACCELERATION
1.1500,-2923075000.0000,30230441650.0000,4671,5671,10342,-0.096693,23.38460000,6.3100,0.890000,-0.110000,1.000000,0.010700,0.000200,-0.000200,31.21,0.00112,41.97,10.92,ACCELERATION
1.1525,-3544750925.0000,3651545275.0000,13,876,889,-0.970754,32.85980000,6.0000,0.830000,-0.170000,1.000000,0.008700,0.000300,-0.000200,22.43,0.00098,51.11,7.85,ACCELERATION
1.1550,-13231064975.0000,32567121750.0000,1799,4261,6060,-0.406271,42.99290000,5.9200,0.740000,-0.260000,1.000000,0.007200,0.000400,-0.000300,42.33,0.00128,60.16,14.82,ACCELERATION
1.1575,-7754727337.5000,8582588137.5000,64,1263,1327,-0.903542,51.74130000,5.7400,0.620000,-0.380000,1.000000,0.006100,0.000500,-0.000300,29.98,0.00113,58.20,10.49,ACCELERATION
1.1600,14286391600.0000,41954972800.0000,4043,1989,6032,0.340517,55.64320000,5.6100,0.490000,-0.510000,1.000000,0.005700,0.000500,-0.000300,47.37,0.00137,29.24,47.37,RESIST/SUPPORT
1.1625,-6110741812.5000,7695735937.5000,121,1054,1175,-0.794043,52.39650000,5.5500,0.350000,-0.650000,1.000000,0.006100,0.000500,-0.000300,27.08,0.00110,53.99,9.48,ACCELERATION
1.1650,27965661462.5000,61875844912.5000,8335,3146,11481,0.451964,43.11530000,5.5500,0.230000,-0.770000,1.000000,0.007100,0.000400,-0.000300,67.16,0.00160,37.30,67.16,RESIST/SUPPORT
1.1675,709780187.5000,3635172562.5000,554,373,927,0.195254,31.37150000,5.5100,0.140000,-0.860000,1.000000,0.008700,0.000300,-0.000200,13.79,0.00086,19.26,13.79,RESIST/SUPPORT
1.1700,-991245500.0000,31598479000.0000,6052,6444,12496,-0.031370,20.22950000,5.5500,0.080000,-0.920000,1.000000,0.010700,0.000200,-0.000100,28.41,0.00108,41.39,9.94,ACCELERATION
1.1725,2122264650.0000,2131600125.0000,1367,3,1370,0.995620,12.44730000,5.7500,0.040000,-0.960000,1.000000,0.013000,0.000100,-0.000100,17.01,0.00084,36.96,17.01,RESIST/SUPPORT
1.1750,162997287.5000,6924232837.5000,3935,3754,7689,0.023540,7.20430000,5.9100,0.020000,-0.980000,1.000000,0.015300,0.000100,0.000000,14.19,0.00084,17.25,14.19,RESIST/SUPPORT
1.1775,213250950.0000,213250950.0000,396,0,396,1.000000,4.30810000,6.1900,0.010000,-0.990000,1.000000,0.017800,0.000000,0.000000,13.35,0.00077,37.01,13.35,RESIST/SUPPORT
1.1800,4853765312.5000,5399797812.5000,19905,1060,20965,0.898879,2.06050000,6.1900,0.010000,-0.990000,1.000000,0.020200,0.000000,0.000000,29.91,0.00113,39.57,29.91,RESIST/SUPPORT
1.1825,88635100.0000,88635100.0000,433,0,433,1.000000,1.63760000,6.8100,0.000000,-0.990000,0.990000,0.022700,0.000000,0.000000,13.13,0.00077,37.84,13.13,RESIST/SUPPORT
1.1850,521056200.0000,626675700.0000,3423,315,3738,0.831461,1.34120000,7.4200,0.000000,-1.000000,1.000000,0.025200,0.000000,0.000000,14.68,0.00083,35.30,14.68,RESIST/SUPPORT
