Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -412
1.1250,-376052150.0000,430674250.0000,52,768,820,-0.873171,4.20170000,6.5500,0.960000,-0.040000,1.000000,0.034100,0.000200,0.000000,18.32,0.00088,40.19,6.41,ACCELERATION
1.1300,-2148195225.0000,2152583775.0000,3,2940,2943,-0.997961,5.85140000,6.0700,0.950000,-0.050000,1.000000,0.029300,0.000300,0.000000,25.31,0.00100,50.57,8.86,ACCELERATION
1.1350,-1213632300.0000,1566368300.0000,160,1261,1421,-0.774806,8.81840000,5.9400,0.910000,-0.080000,0.990000,0.024900,0.000400,-0.000100,20.44,0.00095,42.11,7.15,ACCELERATION
1.1400,-10800065000.0000,11025425000.0000,72,6973,7045,-0.979560,12.52000000,5.6600,0.870000,-0.130000,1.000000,0.020700,0.000600,-0.000100,48.36,0.00137,75.01,16.93,ACCELERATION
1.1450,-18494614012.5000,25147260112.5000,1548,10155,11703,-0.735452,17.19030000,5.3600,0.810000,-0.190000,1.000000,0.016900,0.000800,-0.000100,73.12,0.00174,95.77,25.59,ACCELERATION
1.1475,-1117826937.5000,1117826937.5000,0,455,455,-1.000000,19.65410000,5.3000,0.760000,-0.230000,0.990000,0.015400,0.000900,-0.000100,22.48,0.00102,50.87,7.87,ACCELERATION
1.1500,-12081425550.0000,24096772200.0000,2182,6570,8752,-0.501371,22.02630000,5.2300,0.710000,-0.280000,0.990000,0.014100,0.001000,-0.000100,60.21,0.00158,79.06,21.07,ACCELERATION
1.1525,-1352476800.0000,1352476800.0000,0,453,453,-1.000000,23.88480000,5.2300,0.660000,-0.340000,1.000000,0.013100,0.001100,-0.000100,23.86,0.00107,53.12,8.35,ACCELERATION
1.1550,-9263548800.0000,22116881600.0000,2023,4939,6962,-0.418845,25.41440000,5.1800,0.600000,-0.400000,1.000000,0.012400,0.001100,-0.000100,52.95,0.00149,71.03,18.53,ACCELERATION
1.1575,-1461357750.0000,2229802050.0000,117,562,679,-0.655376,26.27160000,5.1500,0.530000,-0.470000,1.000000,0.012000,0.001200,-0.000100,22.95,0.00107,46.20,8.03,ACCELERATION
1.1600,-2155058400.0000,11636001300.0000,1443,2099,3542,-0.185206,26.28120000,5.1500,0.470000,-0.530000,1.000000,0.012100,0.001200,-0.000100,31.00,0.00120,45.29,10.85,ACCELERATION
1.1625,-1145434450.0000,1267699925.0000,19,375,394,-0.903553,25.74010000,5.1100,0.400000,-0.600000,1.000000,0.012300,0.001100,-0.000100,22.60,0.00106,51.70,7.91,ACCELERATION
1.1650,-21313425000.0000,29442974250.0000,1335,8335,9670,-0.723888,24.35820000,5.1100,0.340000,-0.660000,1.000000,0.013000,0.001100,-0.000100,74.19,0.00177,100.00,25.97,ACCELERATION
1.1675,-55701750.0000,3163859400.0000,558,578,1136,-0.017606,22.28070000,5.1600,0.280000,-0.720000,1.000000,0.014100,0.001000,-0.000100,16.63,0.00097,28.90,5.82,ACCELERATION
1.1700,2116586800.0000,8860711250.0000,2199,1351,3550,0.238873,19.96780000,5.1800,0.230000,-0.770000,1.000000,0.015400,0.000900,-0.000100,26.31,0.00111,23.71,26.31,RESIST/SUPPORT
1.1725,1107611212.5000,1107611212.5000,507,0,507,1.000000,17.47710000,5.1800,0.180000,-0.810000,0.990000,0.016800,0.000800,-0.000100,20.01,0.00098,37.80,20.01,RESIST/SUPPORT
1.1750,3578225375.0000,6399698125.0000,2670,755,3425,0.559124,14.94820000,5.3300,0.150000,-0.850000,1.000000,0.018700,0.000700,-0.000100,26.03,0.00107,30.92,26.03,RESIST/SUPPORT
1.1775,970271062.5000,970271062.5000,617,0,617,1.000000,12.58050000,5.3600,0.120000,-0.880000,1.000000,0.020600,0.000600,-0.000100,18.32,0.00093,38.26,18.32,RESIST/SUPPORT
1.1800,287084362.5000,4185663787.5000,1706,1487,3193,0.068588,10.48710000,5.4700,0.090000,-0.900000,0.990000,0.022700,0.000500,-0.000100,16.27,0.00092,19.56,16.27,RESIST/SUPPORT
1.1850,1091421875.0000,1386542350.0000,1419,169,1588,0.787154,6.98510000,5.6200,0.060000,-0.940000,1.000000,0.027100,0.000300,0.000000,16.74,0.00088,34.93,16.74,RESIST/SUPPORT
