Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -264
1.1150,-172102500.0000,172102500.0000,0,360,360,-1.000000,3.82450000,6.3700,0.970000,-0.030000,1.000000,0.033000,0.000200,0.000000,14.50,0.00083,49.50,5.08,ACCELERATION
1.1200,-1433633400.0000,1433633400.0000,0,1962,1962,-1.000000,5.84560000,6.0600,0.950000,-0.050000,1.000000,0.028200,0.000300,0.000000,19.08,0.00091,51.78,6.68,ACCELERATION
1.1250,-3867512450.0000,3867512450.0000,0,3428,3428,-1.000000,9.02570000,5.8700,0.920000,-0.080000,1.000000,0.023800,0.000400,-0.000100,26.03,0.00104,56.43,9.11,ACCELERATION
1.1275,-3028004000.0000,3028004000.0000,0,2207,2207,-1.000000,10.97600000,5.7500,0.900000,-0.100000,1.000000,0.021600,0.000500,-0.000100,24.23,0.00102,53.48,8.48,ACCELERATION
1.1300,-14383150000.0000,14403046000.0000,6,8681,8687,-0.998619,13.26400000,5.6900,0.870000,-0.130000,1.000000,0.019600,0.000600,-0.000100,51.47,0.00144,79.54,18.01,ACCELERATION
1.1325,-3326197050.0000,3326197050.0000,0,1692,1692,-1.000000,15.72670000,5.5300,0.840000,-0.160000,1.000000,0.017700,0.000700,-0.000100,26.35,0.00106,53.30,9.22,ACCELERATION
1.1350,-5719327125.0000,6342088125.0000,136,2634,2770,-0.901805,18.31650000,5.5200,0.800000,-0.200000,1.000000,0.016100,0.000800,-0.000100,32.81,0.00116,56.64,11.48,ACCELERATION
1.1375,-897320187.5000,971000437.5000,14,355,369,-0.924119,21.05150000,5.3700,0.750000,-0.240000,0.990000,0.014500,0.000900,-0.000100,22.63,0.00102,45.76,7.92,ACCELERATION
1.1400,-30069036887.5000,31732517962.5000,283,10514,10797,-0.947578,23.51210000,5.3100,0.700000,-0.300000,1.000000,0.013200,0.001000,-0.000100,89.77,0.00196,100.00,31.42,ACCELERATION
1.1425,-393198375.0000,767059125.0000,58,180,238,-0.512605,25.78350000,5.2100,0.640000,-0.360000,1.000000,0.012200,0.001000,-0.000100,21.15,0.00103,33.75,7.40,ACCELERATION
1.1450,-7407584625.0000,14411616625.0000,1024,3190,4214,-0.514001,27.35950000,5.1500,0.570000,-0.420000,0.990000,0.011600,0.001100,-0.000100,46.04,0.00138,57.51,16.11,ACCELERATION
1.1475,1472619750.0000,1928430625.0000,485,65,550,0.763636,28.04990000,5.1200,0.510000,-0.490000,1.000000,0.011300,0.001100,-0.000100,27.26,0.00112,22.13,27.26,RESIST/SUPPORT
1.1500,5438287350.0000,18477455850.0000,3384,1845,5229,0.294320,28.26920000,5.0100,0.430000,-0.560000,0.990000,0.011200,0.001100,-0.000100,47.88,0.00142,18.96,47.88,RESIST/SUPPORT
1.1525,1213533000.0000,1456239600.0000,396,36,432,0.833333,26.96740000,5.0200,0.370000,-0.630000,1.000000,0.011800,0.001000,-0.000100,25.64,0.00109,25.33,25.64,RESIST/SUPPORT
1.1550,3211670362.5000,11107157737.5000,2276,1255,3531,0.289153,25.16490000,4.9700,0.300000,-0.700000,1.000000,0.012500,0.001000,-0.000100,34.56,0.00123,17.83,34.56,RESIST/SUPPORT
1.1575,309732500.0000,309732500.0000,110,0,110,1.000000,22.52600000,4.9700,0.240000,-0.760000,1.000000,0.013700,0.000900,-0.000100,22.32,0.00102,30.13,22.32,RESIST/SUPPORT
1.1600,14401202337.5000,18876824862.5000,6848,921,7769,0.762904,19.43810000,5.0700,0.190000,-0.810000,1.000000,0.015300,0.000800,-0.000100,56.20,0.00151,35.01,56.20,RESIST/SUPPORT
1.1650,1857908725.0000,7525125275.0000,2760,1667,4427,0.246894,13.59860000,5.1700,0.120000,-0.880000,1.000000,0.018900,0.000500,-0.000100,25.55,0.00107,19.33,25.55,RESIST/SUPPORT
1.1675,1792662187.5000,1792662187.5000,1305,0,1305,1.000000,10.98950000,5.2100,0.090000,-0.910000,1.000000,0.021000,0.000400,-0.000100,21.19,0.00096,34.45,21.19,RESIST/SUPPORT
1.1700,-952070275.0000,4942524275.0000,1840,2718,4558,-0.192628,8.67490000,5.2400,0.060000,-0.930000,0.990000,0.023100,0.000300,0.000000,20.43,0.00096,34.59,7.15,ACCELERATION
