Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -123
1.1150,-96594400.0000,96594400.0000,0,658,658,-1.000000,1.17440000,7.2800,0.990000,-0.010000,1.000000,0.043500,0.000100,0.000000,17.35,0.00084,39.85,6.07,ACCELERATION
1.1200,-435992200.0000,447507000.0000,22,1688,1710,-0.974269,2.09360000,7.1600,0.980000,-0.020000,1.000000,0.038600,0.000100,0.000000,18.21,0.00086,41.03,6.37,ACCELERATION
1.1250,-1700362387.5000,1707495112.5000,9,4300,4309,-0.995823,3.17010000,6.7400,0.980000,-0.020000,1.000000,0.033700,0.000100,0.000000,22.32,0.00092,46.40,7.81,ACCELERATION
1.1300,-2997315525.0000,3055727100.0000,51,5285,5336,-0.980885,4.58130000,6.1700,0.970000,-0.030000,1.000000,0.028800,0.000200,0.000000,25.19,0.00096,49.81,8.82,ACCELERATION
1.1350,-2866501000.0000,3021447000.0000,88,3344,3432,-0.948718,7.04300000,5.6800,0.950000,-0.050000,1.000000,0.024000,0.000300,0.000000,23.54,0.00093,48.34,8.24,ACCELERATION
1.1400,-6413720775.0000,9381012300.0000,1059,5637,6696,-0.683692,11.20790000,5.2800,0.920000,-0.080000,1.000000,0.019400,0.000400,-0.000100,33.18,0.00110,53.52,11.61,ACCELERATION
1.1425,-1200303487.5000,1200303487.5000,0,663,663,-1.000000,14.48330000,5.3800,0.880000,-0.120000,1.000000,0.017500,0.000500,-0.000100,20.11,0.00093,47.19,7.04,ACCELERATION
1.1450,-5187028350.0000,9872658750.0000,1056,3394,4450,-0.525393,17.74860000,5.3000,0.840000,-0.150000,0.990000,0.015600,0.000600,-0.000100,30.75,0.00109,48.76,10.76,ACCELERATION
1.1475,-1676071900.0000,1676071900.0000,0,632,632,-1.000000,21.21610000,5.2200,0.800000,-0.200000,1.000000,0.013900,0.000700,-0.000100,22.44,0.00099,50.36,7.85,ACCELERATION
1.1500,21634112.5000,28022356862.5000,4537,4530,9067,0.000772,24.72470000,5.1200,0.740000,-0.250000,0.990000,0.012400,0.000800,-0.000100,38.61,0.00125,18.00,38.61,RESIST/SUPPORT
1.1525,-1429992900.0000,1521568800.0000,13,419,432,-0.939815,28.17720000,4.9900,0.680000,-0.320000,1.000000,0.011100,0.000900,-0.000100,23.05,0.00104,50.60,8.07,ACCELERATION
1.1550,-15160500.0000,13909758750.0000,1833,1837,3670,-0.001090,30.32100000,5.0000,0.610000,-0.390000,1.000000,0.010400,0.001000,-0.000100,26.26,0.00110,35.45,9.19,ACCELERATION
1.1600,17411372075.0000,29326661675.0000,6025,1536,7561,0.593705,31.02940000,5.0400,0.450000,-0.550000,1.000000,0.010200,0.001000,-0.000100,62.04,0.00155,37.38,62.04,RESIST/SUPPORT
1.1625,454800187.5000,506566062.5000,130,7,137,0.897810,29.58050000,5.0800,0.380000,-0.620000,1.000000,0.010700,0.001000,-0.000100,20.47,0.00102,33.49,20.47,RESIST/SUPPORT
1.1650,20003799900.0000,33631197900.0000,7911,2010,9921,0.594799,27.11920000,5.1300,0.310000,-0.690000,1.000000,0.011600,0.000900,-0.000100,67.11,0.00160,39.51,67.11,RESIST/SUPPORT
1.1675,933494100.0000,951679050.0000,311,3,314,0.980892,24.24660000,5.1200,0.240000,-0.750000,0.990000,0.012800,0.000800,-0.000100,20.16,0.00098,35.91,20.16,RESIST/SUPPORT
1.1700,11185201875.0000,24256130625.0000,6860,2530,9390,0.461129,20.66550000,5.3100,0.200000,-0.800000,1.000000,0.014500,0.000700,-0.000100,47.57,0.00134,32.78,47.57,RESIST/SUPPORT
1.1725,2577311425.0000,2577311425.0000,1186,0,1186,1.000000,17.38490000,5.3600,0.150000,-0.850000,1.000000,0.016200,0.000600,-0.000100,21.60,0.00097,37.48,21.60,RESIST/SUPPORT
1.1750,1226815800.0000,9443628600.0000,2992,2304,5296,0.129909,14.26530000,5.4200,0.120000,-0.880000,1.000000,0.018100,0.000500,-0.000100,20.66,0.00096,20.26,20.66,RESIST/SUPPORT
1.1775,206477700.0000,206477700.0000,143,0,143,1.000000,11.55120000,5.5500,0.090000,-0.910000,1.000000,0.020200,0.000400,-0.000100,15.30,0.00085,36.74,15.30,RESIST/SUPPORT
1.1800,21361016837.5000,26097067587.5000,19941,1990,21931,0.818522,9.51970000,5.8100,0.070000,-0.920000,0.990000,0.022500,0.000400,-0.000100,64.30,0.00157,45.78,64.30,RESIST/SUPPORT
1.1850,1207388450.0000,1723076100.0000,1898,334,2232,0.700717,6.17590000,6.1200,0.050000,-0.950000,1.000000,0.027100,0.000200,0.000000,15.23,0.00083,31.99,15.23,RESIST/SUPPORT
1.1900,772758800.0000,805818000.0000,1528,32,1560,0.958974,4.13240000,6.5300,0.030000,-0.970000,1.000000,0.031900,0.000200,0.000000,14.92,0.00082,37.91,14.92,RESIST/SUPPORT
