Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -190
1.1275,-423093125.0000,423093125.0000,0,2275,2275,-1.000000,1.48780000,8.7500,0.990000,-0.010000,1.000000,0.027600,0.000000,0.000000,15.45,0.00084,50.45,5.41,ACCELERATION
1.1300,-1840642950.0000,1843293900.0000,6,8338,8344,-0.998562,1.76730000,8.0600,0.990000,-0.010000,1.000000,0.025100,0.000000,0.000000,22.76,0.00099,56.38,7.97,ACCELERATION
1.1325,-782278950.0000,783005300.0000,1,2155,2156,-0.999072,2.90540000,7.8800,0.990000,-0.010000,1.000000,0.022700,0.000000,0.000000,16.38,0.00084,48.66,5.73,ACCELERATION
1.1350,-1854336375.0000,1981096425.0000,101,3056,3157,-0.936015,5.02020000,7.8700,0.980000,-0.020000,1.000000,0.020200,0.000100,0.000000,18.86,0.00089,48.53,6.60,ACCELERATION
1.1375,-1143177750.0000,1184747850.0000,22,1232,1254,-0.964912,7.55820000,7.6000,0.970000,-0.030000,1.000000,0.017800,0.000100,-0.000100,16.95,0.00085,45.85,5.93,ACCELERATION
1.1400,-17384600362.5000,19540895587.5000,763,13066,13829,-0.889652,11.30430000,7.3800,0.950000,-0.050000,1.000000,0.015500,0.000100,-0.000100,52.32,0.00141,78.37,18.31,ACCELERATION
1.1425,-753581200.0000,2899649400.0000,524,892,1416,-0.259887,16.38220000,7.1100,0.920000,-0.080000,1.000000,0.013200,0.000200,-0.000100,14.86,0.00084,26.97,5.20,ACCELERATION
1.1450,-16304428800.0000,26685764325.0000,1793,7425,9218,-0.610979,23.15970000,6.8900,0.880000,-0.120000,1.000000,0.011200,0.000300,-0.000200,53.43,0.00141,71.21,18.70,ACCELERATION
1.1475,1844206387.5000,2815253487.5000,595,124,719,0.655076,31.32410000,6.6400,0.820000,-0.180000,1.000000,0.009300,0.000300,-0.000300,21.16,0.00096,22.60,21.16,RESIST/SUPPORT
1.1500,6921668812.5000,40653170187.5000,4856,3443,8299,0.170261,39.18850000,6.6700,0.730000,-0.270000,1.000000,0.007900,0.000400,-0.000300,55.77,0.00148,20.21,55.77,RESIST/SUPPORT
1.1525,5720862150.0000,8282613675.0000,1219,223,1442,0.690707,45.95070000,6.5100,0.620000,-0.370000,0.990000,0.006900,0.000500,-0.000400,32.78,0.00117,23.52,32.78,RESIST/SUPPORT
1.1550,6057134212.5000,26310090712.5000,2589,1620,4209,0.230221,50.00730000,6.2900,0.510000,-0.490000,1.000000,0.006400,0.000500,-0.000400,46.11,0.00136,16.29,46.11,RESIST/SUPPORT
1.1575,1798574437.5000,1957092862.5000,308,13,321,0.919003,48.77490000,6.1600,0.380000,-0.620000,1.000000,0.006500,0.000500,-0.000400,26.69,0.00109,26.24,26.69,RESIST/SUPPORT
1.1600,32703092250.0000,42312932950.0000,7088,908,7996,0.772886,42.33410000,6.0900,0.260000,-0.740000,1.000000,0.007400,0.000400,-0.000300,83.15,0.00179,38.78,83.15,RESIST/SUPPORT
1.1625,2450574100.0000,2450574100.0000,598,0,598,1.000000,32.78360000,6.1700,0.170000,-0.830000,1.000000,0.008900,0.000300,-0.000200,24.24,0.00100,29.94,24.24,RESIST/SUPPORT
1.1650,4011503312.5000,13519194437.5000,3070,1665,4735,0.296727,22.84130000,6.0400,0.100000,-0.900000,1.000000,0.010600,0.000200,-0.000100,29.02,0.00105,18.42,29.02,RESIST/SUPPORT
1.1675,2960373700.0000,2960373700.0000,1591,0,1591,1.000000,14.88560000,6.2000,0.060000,-0.940000,1.000000,0.012800,0.000100,-0.000100,21.78,0.00091,32.03,21.78,RESIST/SUPPORT
1.1700,-1024659900.0000,4793523900.0000,1760,2717,4477,-0.213759,8.56560000,6.1700,0.030000,-0.970000,1.000000,0.015100,0.000100,-0.000100,17.37,0.00087,29.57,6.08,ACCELERATION
