Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP -423
NaN,0.0000,0.0000
1.1250,649035.5498,649035.5498
1.1300,-4116202.7920,4163788.9514
1.1350,-7678902.4655,7819656.2785
1.1425,4317184.5959,4317184.5959
1.1475,-7616497.8254,7955951.7675
1.1500,7217654.9084,7625720.2036
1.1525,9297610.2324,9297610.2324
1.1550,-16590947.7146,16660511.4367
1.1575,-157727.5298,17034573.2167
1.1600,41171742.9672,42051481.0648
1.1625,9341161.7395,15220877.7583
1.1650,-8294142.6821,8491622.2697
1.1675,14471828.3407,16262157.6200
1.1700,-12883349.7916,13267927.3973
1.1725,14808925.1526,14808925.1526
1.1750,-4480324.3482,4800347.5159
1.1800,-16061102.0602,16178550.7041
1.1850,-9220462.7370,9339950.3751
1.1900,7612559.5316,12882793.0534
1.1950,-7043253.9538,7059334.4423
1.2000,-2671769.8809,2682226.9058
1.2050,2999418.4583,4960417.5607
1.2100,-1113332.2511,1120059.3342
1.2150,712487.2179,716338.5002
