Strike,Net GEX,Abs Gamma
NaN,NaN,NaN
FP -392
NaN,0.0000,0.0000
1.1000,-822061.3343,853679.0779
1.1050,1112459.2370,1112459.2370
1.1150,3154832.6372,3154832.6372
1.1200,3403105.5790,3403105.5790
1.1250,10238480.9595,10238480.9595
1.1375,-43920723.2530,44022745.8390
1.1475,-29312679.0669,59682536.7231
1.1500,25420485.3983,26078620.9426
1.1525,66874.9585,42198098.7966
1.1550,-21151381.2678,21202907.1662
1.1575,294551.8166,19931339.5933
1.1600,-5140873.4160,5168512.5204
1.1625,-88824.2998,6424957.6871
1.1650,-3136735.1129,3166326.9536
1.1675,1843357.0527,2040674.1457
1.1700,-1182343.2954,1206534.4626
1.1725,812260.9069,812260.9069
