Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -6.9
4000.0000,-196.9000,220.1000,116,2085,2201,-0.894593,0.00100000,29.5900,0.920000,-0.070000,0.990000,358.200000,1.117000,-1.198000,30.95,0.00113,63.84,10.83,ACCELERATION
4050.0000,-94.9000,113.7000,94,1043,1137,-0.834653,0.00100000,28.6500,0.900000,-0.100000,1.000000,315.300000,1.431000,-1.500000,22.78,0.00101,54.35,7.97,ACCELERATION
4075.0000,-46.2000,52.6000,32,494,526,-0.878327,0.00100000,28.2100,0.880000,-0.110000,0.990000,294.900000,1.610000,-1.669000,18.89,0.00095,51.27,6.61,ACCELERATION
4100.0000,-148.4000,339.4000,955,2439,3394,-0.437242,0.00100000,27.8800,0.860000,-0.130000,0.990000,275.700000,1.808000,-1.861000,30.06,0.00114,53.56,10.52,ACCELERATION
4150.0000,-53.2000,129.0000,379,911,1290,-0.412403,0.00100000,27.2400,0.810000,-0.180000,0.990000,240.500000,2.224000,-2.253000,18.70,0.00096,41.57,6.55,ACCELERATION
4200.0000,-164.2000,485.0000,1604,3246,4850,-0.338557,0.00100000,26.8100,0.750000,-0.250000,1.000000,211.600000,2.643000,-2.651000,34.92,0.00124,56.19,12.22,ACCELERATION
4250.0000,-218.4000,381.6000,408,1500,1908,-0.572327,0.00200000,26.5400,0.670000,-0.320000,0.990000,190.400000,3.003000,-2.994000,35.65,0.00126,61.47,12.48,ACCELERATION
4255.0000,-137.4000,159.8000,56,743,799,-0.859825,0.00200000,26.5000,0.670000,-0.330000,1.000000,188.700000,3.033000,-3.021000,28.37,0.00115,59.93,9.93,ACCELERATION
4270.0000,-19.8000,115.0000,238,337,575,-0.172174,0.00200000,26.4800,0.640000,-0.360000,1.000000,184.600000,3.117000,-3.105000,18.41,0.00103,36.18,6.44,ACCELERATION
4275.0000,-66.8000,118.8000,130,464,594,-0.562290,0.00200000,26.4600,0.630000,-0.370000,1.000000,183.200000,3.142000,-3.128000,22.71,0.00108,48.27,7.95,ACCELERATION
4300.0000,-164.2000,790.2000,1565,2386,3951,-0.207795,0.00200000,26.4400,0.590000,-0.410000,1.000000,178.600000,3.245000,-3.231000,42.29,0.00138,60.70,14.80,ACCELERATION
4325.0000,-24.2000,113.8000,224,345,569,-0.212654,0.00200000,26.4900,0.540000,-0.460000,1.000000,176.600000,3.308000,-3.301000,18.79,0.00104,37.23,6.58,ACCELERATION
4350.0000,-161.6000,749.2000,1469,2277,3746,-0.215697,0.00200000,26.5400,0.500000,-0.500000,1.000000,176.900000,3.328000,-3.327000,41.24,0.00137,59.68,14.43,ACCELERATION
4375.0000,-23.0000,224.6000,504,619,1123,-0.102404,0.00200000,26.5600,0.450000,-0.540000,0.990000,179.100000,3.306000,-3.308000,21.08,0.00107,37.19,7.38,ACCELERATION
4385.0000,-181.6000,252.8000,178,1086,1264,-0.718354,0.00200000,26.5900,0.440000,-0.560000,1.000000,180.800000,3.286000,-3.290000,31.87,0.00121,60.28,11.16,ACCELERATION
