Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -1.7
3975.0000,0.2000,44.0000,221,219,440,0.004545,0.00100000,19.8400,1.000000,-0.010000,1.010000,116.600000,0.090000,-0.242000,8.96,0.00076,17.33,8.96,RESIST/SUPPORT
4000.0000,-291.0000,543.2000,1261,4171,5432,-0.535714,0.00100000,18.6600,0.950000,-0.030000,0.980000,92.300000,0.192000,-0.619000,39.38,0.00126,61.94,13.78,ACCELERATION
4025.0000,-60.6000,301.2000,401,603,1004,-0.201195,0.00300000,17.5700,0.920000,-0.080000,1.000000,69.600000,0.387000,-1.554000,18.33,0.00091,31.05,6.42,ACCELERATION
4030.0000,-79.2000,157.6000,98,296,394,-0.502538,0.00400000,17.4400,0.900000,-0.090000,0.990000,65.400000,0.443000,-1.877000,19.55,0.00092,37.67,6.84,ACCELERATION
4035.0000,-48.8000,125.6000,96,218,314,-0.388535,0.00400000,17.2400,0.890000,-0.110000,1.000000,61.200000,0.499000,-2.219000,17.12,0.00089,32.33,5.99,ACCELERATION
4040.0000,-54.5000,204.5000,150,259,409,-0.266504,0.00500000,17.0300,0.870000,-0.130000,1.000000,57.200000,0.559000,-2.601000,18.60,0.00093,30.74,6.51,ACCELERATION
4050.0000,61.2000,1250.4000,1093,991,2084,0.048944,0.00600000,16.7100,0.820000,-0.180000,1.000000,49.900000,0.691000,-3.535000,32.40,0.00116,14.62,32.40,RESIST/SUPPORT
4060.0000,53.9000,346.5000,286,209,495,0.155556,0.00700000,16.4500,0.760000,-0.240000,1.000000,43.600000,0.825000,-4.600000,21.99,0.00101,12.90,21.99,RESIST/SUPPORT
4075.0000,-92.7000,915.3000,457,560,1017,-0.101278,0.00900000,16.1100,0.650000,-0.350000,1.000000,36.900000,0.993000,-6.071000,33.09,0.00120,37.51,11.58,ACCELERATION
4080.0000,33.3000,627.3000,367,330,697,0.053085,0.00900000,16.0400,0.610000,-0.390000,1.000000,35.500000,1.031000,-6.428000,26.56,0.00111,9.47,26.56,RESIST/SUPPORT
4085.0000,-120.6000,576.0000,253,387,640,-0.209375,0.00900000,16.0000,0.560000,-0.440000,1.000000,34.600000,1.057000,-6.676000,31.59,0.00117,36.91,11.06,ACCELERATION
4090.0000,22.5000,519.3000,301,276,577,0.043328,0.00900000,15.9200,0.520000,-0.480000,1.000000,34.100000,1.069000,-6.768000,25.08,0.00109,7.64,25.08,RESIST/SUPPORT
4100.0000,570.6000,2865.6000,1909,1275,3184,0.199121,0.00900000,15.8800,0.420000,-0.580000,1.000000,34.700000,1.050000,-6.541000,83.00,0.00183,25.49,83.00,RESIST/SUPPORT
4120.0000,42.7000,329.7000,266,205,471,0.129512,0.00700000,15.9500,0.250000,-0.750000,1.000000,41.600000,0.859000,-4.739000,21.39,0.00100,11.21,21.39,RESIST/SUPPORT
4125.0000,303.8000,884.8000,849,415,1264,0.343354,0.00700000,16.0100,0.220000,-0.780000,1.000000,44.300000,0.792000,-4.178000,42.07,0.00126,21.29,42.07,RESIST/SUPPORT
4150.0000,180.8000,2082.4000,2829,2377,5206,0.086823,0.00400000,16.5400,0.100000,-0.900000,1.000000,62.500000,0.456000,-1.847000,50.46,0.00142,21.41,50.46,RESIST/SUPPORT
4165.0000,40.8000,90.0000,327,123,450,0.453333,0.00200000,16.9200,0.050000,-0.930000,0.980000,75.500000,0.297000,-1.014000,15.04,0.00083,21.78,15.04,RESIST/SUPPORT
4170.0000,20.4000,96.8000,293,191,484,0.210744,0.00200000,17.1100,0.050000,-0.940000,0.990000,80.100000,0.256000,-0.836000,12.69,0.00080,16.97,12.69,RESIST/SUPPORT
4175.0000,4.0000,136.8000,352,332,684,0.029240,0.00200000,17.2500,0.040000,-0.950000,0.990000,84.700000,0.219000,-0.676000,11.60,0.00080,13.70,11.60,RESIST/SUPPORT
4190.0000,-13.7000,41.3000,138,275,413,-0.331719,0.00100000,17.9300,0.020000,-1.000000,1.020000,99.000000,0.139000,-0.382000,11.63,0.00078,30.36,4.07,ACCELERATION
4195.0000,-12.6000,31.2000,93,219,312,-0.403846,0.00100000,18.0600,0.020000,-1.000000,1.020000,103.900000,0.117000,-0.306000,11.71,0.00078,32.51,4.10,ACCELERATION
4200.0000,134.2000,409.8000,2720,1378,4098,0.327477,0.00100000,18.3900,0.020000,-1.000000,1.020000,108.900000,0.103000,-0.263000,27.39,0.00108,26.76,27.39,RESIST/SUPPORT
4205.0000,-13.9000,54.9000,205,344,549,-0.253188,0.00100000,18.7000,0.010000,-1.000000,1.010000,113.800000,0.090000,-0.225000,11.45,0.00079,30.51,4.01,ACCELERATION
