Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -6.96
4050.0000,-99.7000,118.5000,94,1091,1185,-0.841350,0.00100000,26.3400,0.930000,-0.060000,0.990000,298.300000,0.869000,-1.045000,25.67,0.00105,57.49,8.98,ACCELERATION
4075.0000,-49.2000,55.6000,32,524,556,-0.884892,0.00100000,25.8400,0.920000,-0.070000,0.990000,276.200000,1.027000,-1.222000,20.48,0.00097,53.12,7.17,ACCELERATION
4100.0000,-128.1000,319.1000,955,2236,3191,-0.401442,0.00100000,25.2900,0.900000,-0.090000,0.990000,254.600000,1.199000,-1.408000,32.19,0.00118,55.09,11.27,ACCELERATION
4150.0000,-49.0000,124.8000,379,869,1248,-0.392628,0.00100000,24.4600,0.860000,-0.140000,1.000000,214.600000,1.620000,-1.866000,19.82,0.00098,42.42,6.94,ACCELERATION
4200.0000,-247.8000,889.4000,1604,2843,4447,-0.278615,0.00200000,23.8700,0.790000,-0.200000,0.990000,180.500000,2.095000,-2.384000,55.08,0.00156,75.27,19.28,ACCELERATION
4250.0000,-208.0000,371.2000,408,1448,1856,-0.560345,0.00200000,23.5500,0.700000,-0.290000,0.990000,155.200000,2.544000,-2.883000,39.38,0.00131,65.08,13.78,ACCELERATION
4255.0000,-137.8000,160.2000,56,745,801,-0.860175,0.00200000,23.5400,0.690000,-0.300000,0.990000,153.300000,2.584000,-2.928000,31.09,0.00119,62.78,10.88,ACCELERATION
4270.0000,-19.6000,114.8000,238,336,574,-0.170732,0.00200000,23.4800,0.660000,-0.340000,1.000000,148.000000,2.691000,-3.047000,18.93,0.00104,36.79,6.63,ACCELERATION
4275.0000,-64.0000,118.0000,135,455,590,-0.542373,0.00200000,23.4400,0.650000,-0.350000,1.000000,146.400000,2.722000,-3.079000,23.78,0.00110,49.06,8.32,ACCELERATION
4300.0000,-184.6000,806.2000,1554,2477,4031,-0.228975,0.00200000,23.4200,0.600000,-0.400000,1.000000,140.700000,2.853000,-3.231000,48.77,0.00148,67.72,17.07,ACCELERATION
4325.0000,-26.6000,102.6000,190,323,513,-0.259259,0.00200000,23.4200,0.540000,-0.460000,1.000000,138.100000,2.927000,-3.318000,19.48,0.00105,38.97,6.82,ACCELERATION
4350.0000,-145.6000,770.0000,1561,2289,3850,-0.189091,0.00200000,23.4700,0.480000,-0.520000,1.000000,138.500000,2.940000,-3.338000,45.37,0.00144,63.40,15.88,ACCELERATION
4375.0000,-22.0000,218.8000,492,602,1094,-0.100548,0.00200000,23.5700,0.430000,-0.570000,1.000000,142.200000,2.893000,-3.298000,21.75,0.00109,37.94,7.61,ACCELERATION
4385.0000,-182.2000,253.0000,177,1088,1265,-0.720158,0.00200000,23.6000,0.400000,-0.590000,0.990000,144.300000,2.858000,-3.261000,35.62,0.00125,64.18,12.47,ACCELERATION
4400.0000,-19.0000,1142.2000,2808,2903,5711,-0.016635,0.00200000,23.7000,0.370000,-0.630000,1.000000,148.700000,2.792000,-3.194000,48.28,0.00153,62.73,16.90,ACCELERATION
4450.0000,2.2000,501.4000,1259,1248,2507,0.004388,0.00200000,24.0200,0.280000,-0.720000,1.000000,169.500000,2.463000,-2.839000,28.69,0.00121,21.25,28.69,RESIST/SUPPORT
