Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -10.88
4100.0000,-138.3000,327.7000,947,2330,3277,-0.422032,0.00100000,24.4100,0.920000,-0.070000,0.990000,374.400000,1.486000,-0.844000,30.40,0.00115,53.84,10.64,ACCELERATION
4150.0000,-65.8000,141.8000,380,1038,1418,-0.464034,0.00100000,23.9000,0.890000,-0.100000,0.990000,332.700000,1.901000,-1.063000,20.67,0.00099,44.83,7.24,ACCELERATION
4200.0000,-128.3000,481.1000,1764,3047,4811,-0.266681,0.00100000,23.5300,0.860000,-0.140000,1.000000,294.600000,2.384000,-1.320000,34.72,0.00125,54.80,12.15,ACCELERATION
4250.0000,-111.5000,188.9000,387,1502,1889,-0.590259,0.00100000,23.3200,0.810000,-0.190000,1.000000,261.400000,2.904000,-1.600000,24.61,0.00105,51.03,8.61,ACCELERATION
4255.0000,-68.9000,80.1000,56,745,801,-0.860175,0.00100000,23.3100,0.800000,-0.190000,0.990000,258.400000,2.956000,-1.628000,20.42,0.00097,52.23,7.15,ACCELERATION
4270.0000,-10.2000,57.0000,234,336,570,-0.178947,0.00100000,23.2600,0.790000,-0.210000,1.000000,249.800000,3.110000,-1.712000,13.26,0.00088,31.41,4.64,ACCELERATION
4300.0000,-94.0000,410.8000,1584,2524,4108,-0.228822,0.00100000,23.2000,0.750000,-0.250000,1.000000,234.300000,3.405000,-1.873000,30.30,0.00118,49.37,10.61,ACCELERATION
4350.0000,-24.0000,317.2000,1466,1706,3172,-0.075662,0.00100000,23.2100,0.680000,-0.320000,1.000000,214.800000,3.834000,-2.114000,23.12,0.00107,38.99,8.09,ACCELERATION
4375.0000,-7.1000,115.9000,544,615,1159,-0.061260,0.00100000,23.2500,0.640000,-0.360000,1.000000,208.100000,4.002000,-2.212000,14.53,0.00092,30.06,5.09,ACCELERATION
4385.0000,-186.4000,260.8000,186,1118,1304,-0.714724,0.00200000,23.2700,0.630000,-0.370000,1.000000,206.100000,4.059000,-2.240000,32.29,0.00121,60.86,11.30,ACCELERATION
4400.0000,50.4000,1136.0000,2966,2714,5680,0.044366,0.00200000,23.3100,0.600000,-0.400000,1.000000,203.500000,4.133000,-2.286000,48.57,0.00152,27.27,48.57,RESIST/SUPPORT
4450.0000,44.2000,520.6000,1412,1191,2603,0.084902,0.00200000,23.4800,0.520000,-0.470000,0.990000,200.800000,4.270000,-2.383000,30.79,0.00123,23.51,30.79,RESIST/SUPPORT
4475.0000,-132.2000,191.8000,149,810,959,-0.689260,0.00200000,23.5900,0.480000,-0.510000,0.990000,202.600000,4.275000,-2.398000,28.23,0.00116,56.06,9.88,ACCELERATION
4500.0000,275.4000,1031.0000,3266,1889,5155,0.267119,0.00200000,23.7100,0.450000,-0.550000,1.000000,206.500000,4.240000,-2.391000,55.46,0.00159,33.19,55.46,RESIST/SUPPORT
4525.0000,38.4000,148.0000,466,274,740,0.259459,0.00200000,23.8300,0.410000,-0.590000,1.000000,212.200000,4.167000,-2.361000,21.03,0.00107,24.37,21.03,RESIST/SUPPORT
4550.0000,49.6000,249.4000,1495,999,2494,0.198877,0.00100000,24.0200,0.370000,-0.630000,1.000000,220.300000,4.061000,-2.319000,22.44,0.00105,23.44,22.44,RESIST/SUPPORT
4555.0000,-6.7000,51.3000,223,290,513,-0.130604,0.00100000,24.0500,0.370000,-0.630000,1.000000,222.100000,4.036000,-2.308000,12.64,0.00088,29.09,4.42,ACCELERATION
4575.0000,94.5000,147.5000,1210,265,1475,0.640678,0.00100000,24.2200,0.340000,-0.660000,1.000000,230.100000,3.928000,-2.260000,22.90,0.00103,32.33,22.90,RESIST/SUPPORT
4580.0000,4.0000,150.0000,770,730,1500,0.026667,0.00100000,24.2500,0.330000,-0.670000,1.000000,232.100000,3.898000,-2.245000,15.88,0.00095,18.28,15.88,RESIST/SUPPORT
4600.0000,381.0000,580.8000,4809,999,5808,0.655992,0.00100000,24.3800,0.310000,-0.690000,1.000000,241.200000,3.770000,-2.182000,50.86,0.00147,39.56,50.86,RESIST/SUPPORT
4610.0000,23.3000,51.5000,374,141,515,0.452427,0.00100000,24.4600,0.290000,-0.700000,0.990000,246.100000,3.701000,-2.148000,15.41,0.00092,26.60,15.41,RESIST/SUPPORT
4625.0000,32.8000,57.2000,450,122,572,0.573427,0.00100000,24.5600,0.280000,-0.720000,1.000000,253.900000,3.594000,-2.093000,16.84,0.00094,29.34,16.84,RESIST/SUPPORT
4640.0000,37.8000,68.6000,532,154,686,0.551020,0.00100000,24.7100,0.260000,-0.740000,1.000000,262.400000,3.484000,-2.040000,17.41,0.00095,29.00,17.41,RESIST/SUPPORT
4645.0000,41.1000,53.9000,475,64,539,0.762523,0.00100000,24.7500,0.250000,-0.740000,0.990000,265.300000,3.445000,-2.021000,18.24,0.00095,33.42,18.24,RESIST/SUPPORT
4650.0000,175.1000,259.1000,2171,420,2591,0.675801,0.00100000,24.7800,0.250000,-0.750000,1.000000,268.100000,3.406000,-2.000000,30.89,0.00116,34.84,30.89,RESIST/SUPPORT
4675.0000,18.1000,61.7000,399,218,617,0.293355,0.00100000,24.9800,0.220000,-0.770000,0.990000,283.500000,3.209000,-1.897000,14.94,0.00091,23.14,14.94,RESIST/SUPPORT
4680.0000,-14.7000,127.5000,564,711,1275,-0.115294,0.00100000,25.0500,0.220000,-0.780000,1.000000,286.900000,3.172000,-1.879000,16.39,0.00095,32.22,5.74,ACCELERATION
4700.0000,427.8000,593.8000,5108,830,5938,0.720445,0.00100000,25.2400,0.200000,-0.800000,1.000000,300.200000,3.012000,-1.795000,54.19,0.00152,41.43,54.19,RESIST/SUPPORT
4725.0000,104.4000,139.4000,1219,175,1394,0.748924,0.00100000,25.4300,0.180000,-0.820000,1.000000,317.500000,2.808000,-1.684000,24.39,0.00105,34.49,24.39,RESIST/SUPPORT
4750.0000,290.6000,326.2000,3084,178,3262,0.890865,0.00100000,25.6600,0.160000,-0.840000,1.000000,336.000000,2.610000,-1.577000,39.84,0.00128,41.13,39.84,RESIST/SUPPORT
4775.0000,46.8000,54.6000,507,39,546,0.857143,0.00100000,25.9200,0.140000,-0.850000,0.990000,355.300000,2.420000,-1.474000,19.81,0.00097,35.38,19.81,RESIST/SUPPORT
4800.0000,550.3000,575.7000,5630,127,5757,0.955880,0.00100000,26.2300,0.130000,-0.870000,1.000000,375.500000,2.242000,-1.379000,60.34,0.00158,47.42,60.34,RESIST/SUPPORT
4825.0000,111.4000,111.4000,1114,0,1114,1.000000,0.00100000,26.4800,0.110000,-0.880000,0.990000,396.000000,2.066000,-1.280000,25.73,0.00106,39.59,25.73,RESIST/SUPPORT
4850.0000,152.9000,168.9000,1609,80,1689,0.905269,0.00100000,26.7600,0.100000,-0.890000,0.990000,417.100000,1.901000,-1.188000,29.18,0.00111,38.49,29.18,RESIST/SUPPORT
4900.0000,582.4000,600.6000,5915,91,6006,0.969697,0.00100000,27.4800,0.080000,-0.910000,0.990000,461.100000,1.621000,-1.037000,63.50,0.00163,48.24,63.50,RESIST/SUPPORT
