Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -2.36
3350.0000,-60.1200,60.1200,0,501,501,-1.000000,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.56,0.00061,35.34,4.75,ACCELERATION
3400.0000,-62.0400,62.2800,1,518,519,-0.996146,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.67,0.00062,35.24,4.79,ACCELERATION
3500.0000,-383.4000,394.2000,45,3240,3285,-0.972603,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.29,0.00087,52.13,10.95,ACCELERATION
3520.0000,-21.4800,37.0800,65,244,309,-0.579288,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.73,0.00055,21.66,3.06,ACCELERATION
3550.0000,-40.5600,115.4400,312,650,962,-0.351351,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.73,0.00057,18.03,3.41,ACCELERATION
3600.0000,-230.2800,486.3600,1067,2986,4053,-0.473476,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.37,0.00083,36.98,9.23,ACCELERATION
3650.0000,-53.5200,54.2400,3,449,452,-0.986726,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.30,0.00061,34.05,4.65,ACCELERATION
3700.0000,-262.4400,281.8800,81,2268,2349,-0.931034,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.87,0.00078,44.38,8.70,ACCELERATION
3750.0000,-144.4800,151.9200,31,1235,1266,-0.951027,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.26,0.00068,38.04,6.39,ACCELERATION
3800.0000,-212.4000,294.0000,340,2110,2450,-0.722449,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.41,0.00075,37.50,7.85,ACCELERATION
3815.0000,-41.8800,41.8800,0,349,349,-1.000000,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.84,0.00060,33.44,4.49,ACCELERATION
3840.0000,-41.5200,41.7600,1,347,348,-0.994253,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.79,0.00060,33.21,4.48,ACCELERATION
3850.0000,-237.6000,240.9600,14,1994,2008,-0.986056,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23.62,0.00076,43.85,8.27,ACCELERATION
3900.0000,-209.0400,320.6400,465,2207,2672,-0.651946,0.00120000,0.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.66,0.00076,36.08,7.93,ACCELERATION
3925.0000,-58.4000,66.8000,21,313,334,-0.874251,0.00200000,24.3900,0.870000,-0.120000,0.990000,135.400000,0.912000,-2.454000,23.27,0.00100,41.08,8.14,ACCELERATION
3930.0000,-89.8000,102.6000,32,481,513,-0.875244,0.00200000,24.2000,0.860000,-0.130000,0.990000,131.400000,0.953000,-2.561000,24.79,0.00102,42.61,8.68,ACCELERATION
3950.0000,-124.0000,168.0000,110,730,840,-0.738095,0.00200000,23.3200,0.830000,-0.170000,1.000000,115.800000,1.121000,-2.964000,25.70,0.00103,40.72,8.99,ACCELERATION
3975.0000,-3.6000,135.6000,220,232,452,-0.026549,0.00300000,22.3000,0.770000,-0.230000,1.000000,98.600000,1.346000,-3.484000,17.47,0.00096,18.19,6.11,ACCELERATION
4000.0000,-1094.8000,2106.0000,1264,4001,5265,-0.519848,0.00400000,21.3900,0.690000,-0.310000,1.000000,84.600000,1.560000,-3.951000,86.78,0.00188,97.31,30.37,ACCELERATION
4025.0000,-81.6000,400.8000,399,603,1002,-0.203593,0.00400000,20.5500,0.600000,-0.400000,1.000000,74.900000,1.720000,-4.238000,27.03,0.00111,31.17,9.46,ACCELERATION
