Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -8.91
4075.0000,-45.2000,51.6000,32,484,516,-0.875969,0.00100000,27.6700,0.920000,-0.060000,0.980000,363.600000,1.095000,-1.021000,19.02,0.00095,51.54,6.66,ACCELERATION
4100.0000,-145.0000,334.2000,946,2396,3342,-0.433872,0.00100000,27.2800,0.910000,-0.080000,0.990000,341.900000,1.254000,-1.158000,29.38,0.00113,52.99,10.28,ACCELERATION
4150.0000,-40.8000,116.6000,379,787,1166,-0.349914,0.00100000,26.6200,0.890000,-0.110000,1.000000,300.300000,1.627000,-1.479000,17.60,0.00094,39.41,6.16,ACCELERATION
4200.0000,-157.4000,478.2000,1604,3178,4782,-0.329151,0.00100000,26.1200,0.850000,-0.150000,1.000000,262.600000,2.059000,-1.852000,33.72,0.00121,54.99,11.80,ACCELERATION
4250.0000,-114.9000,193.3000,392,1541,1933,-0.594413,0.00100000,25.8400,0.790000,-0.210000,1.000000,230.600000,2.521000,-2.258000,23.94,0.00104,50.38,8.38,ACCELERATION
4255.0000,-69.0000,80.2000,56,746,802,-0.860349,0.00100000,25.8200,0.780000,-0.210000,0.990000,227.800000,2.567000,-2.299000,19.99,0.00097,51.74,7.00,ACCELERATION
4270.0000,-10.5000,57.3000,234,339,573,-0.183246,0.00100000,25.7400,0.760000,-0.230000,0.990000,219.600000,2.699000,-2.414000,12.97,0.00088,31.14,4.54,ACCELERATION
4275.0000,-32.3000,56.3000,120,443,563,-0.573712,0.00100000,25.7100,0.760000,-0.240000,1.000000,217.000000,2.743000,-2.452000,16.11,0.00092,42.08,5.64,ACCELERATION
4300.0000,-83.0000,395.4000,1562,2392,3954,-0.209914,0.00100000,25.6800,0.720000,-0.280000,1.000000,205.600000,2.951000,-2.640000,27.28,0.00112,45.90,9.55,ACCELERATION
4350.0000,-141.4000,725.4000,1460,2167,3627,-0.194927,0.00200000,25.7200,0.640000,-0.360000,1.000000,189.400000,3.289000,-2.956000,38.90,0.00133,57.10,13.61,ACCELERATION
4375.0000,-6.2000,227.4000,553,584,1137,-0.027265,0.00200000,25.7600,0.600000,-0.400000,1.000000,184.600000,3.405000,-3.068000,19.93,0.00106,34.72,6.98,ACCELERATION
4385.0000,-183.2000,252.4000,173,1089,1262,-0.725832,0.00200000,25.8200,0.580000,-0.420000,1.000000,183.600000,3.440000,-3.108000,31.21,0.00120,59.94,10.92,ACCELERATION
4400.0000,-43.0000,1152.2000,2773,2988,5761,-0.037320,0.00200000,25.8900,0.560000,-0.440000,1.000000,182.700000,3.480000,-3.154000,45.71,0.00146,60.64,16.00,ACCELERATION
4450.0000,7.4000,511.8000,1298,1261,2559,0.014459,0.00200000,26.1800,0.470000,-0.530000,1.000000,185.500000,3.505000,-3.212000,27.51,0.00118,21.22,27.51,RESIST/SUPPORT
4475.0000,-131.0000,192.2000,153,808,961,-0.681582,0.00200000,26.3600,0.430000,-0.570000,1.000000,190.300000,3.457000,-3.188000,27.67,0.00115,55.29,9.68,ACCELERATION
4500.0000,414.6000,1171.8000,3966,1893,5859,0.353815,0.00200000,26.5600,0.390000,-0.610000,1.000000,197.300000,3.375000,-3.134000,61.96,0.00165,36.49,61.96,RESIST/SUPPORT
4525.0000,53.8000,163.0000,542,273,815,0.330061,0.00200000,26.7800,0.350000,-0.650000,1.000000,206.400000,3.262000,-3.051000,22.13,0.00108,26.00,22.13,RESIST/SUPPORT
4550.0000,101.3000,302.7000,2020,1007,3027,0.334655,0.00100000,26.9800,0.310000,-0.690000,1.000000,217.000000,3.124000,-2.939000,25.95,0.00109,26.98,25.95,RESIST/SUPPORT
4555.0000,-5.7000,53.1000,237,294,531,-0.107345,0.00100000,27.0300,0.310000,-0.690000,1.000000,219.400000,3.094000,-2.916000,12.43,0.00088,28.36,4.35,ACCELERATION
4575.0000,68.9000,121.1000,950,261,1211,0.568951,0.00100000,27.2100,0.280000,-0.720000,1.000000,229.400000,2.967000,-2.810000,20.02,0.00099,30.12,20.02,RESIST/SUPPORT
4580.0000,4.1000,150.3000,772,731,1503,0.027279,0.00100000,27.2800,0.270000,-0.720000,0.990000,232.300000,2.934000,-2.786000,15.34,0.00093,18.10,15.34,RESIST/SUPPORT
4600.0000,445.1000,644.3000,5447,996,6443,0.690827,0.00100000,27.4500,0.250000,-0.750000,1.000000,243.500000,2.796000,-2.667000,52.81,0.00148,40.69,52.81,RESIST/SUPPORT
4625.0000,32.7000,56.5000,446,119,565,0.578761,0.00100000,27.7200,0.220000,-0.780000,1.000000,258.900000,2.618000,-2.516000,16.79,0.00093,29.38,16.79,RESIST/SUPPORT
4640.0000,38.2000,69.0000,536,154,690,0.553623,0.00100000,27.8700,0.210000,-0.790000,1.000000,268.700000,2.509000,-2.420000,17.35,0.00094,28.98,17.35,RESIST/SUPPORT
4645.0000,42.5000,55.5000,490,65,555,0.765766,0.00100000,27.9300,0.200000,-0.800000,1.000000,272.100000,2.473000,-2.389000,18.38,0.00095,33.47,18.38,RESIST/SUPPORT
4650.0000,192.3000,276.1000,2342,419,2761,0.696487,0.00100000,27.9800,0.200000,-0.800000,1.000000,275.600000,2.436000,-2.357000,31.15,0.00115,35.26,31.15,RESIST/SUPPORT
4675.0000,17.0000,60.6000,388,218,606,0.280528,0.00100000,28.2700,0.170000,-0.820000,0.990000,293.400000,2.255000,-2.199000,14.77,0.00091,22.78,14.77,RESIST/SUPPORT
4680.0000,-18.8000,122.6000,519,707,1226,-0.153344,0.00100000,28.3200,0.170000,-0.830000,1.000000,297.000000,2.218000,-2.164000,16.29,0.00094,32.82,5.70,ACCELERATION
4700.0000,587.0000,752.8000,6699,829,7528,0.779756,0.00100000,28.5400,0.150000,-0.840000,0.990000,312.000000,2.075000,-2.036000,63.11,0.00162,44.79,63.11,RESIST/SUPPORT
4725.0000,53.7000,88.7000,712,175,887,0.605411,0.00100000,28.7900,0.130000,-0.860000,0.990000,331.300000,1.899000,-1.873000,19.44,0.00097,30.32,19.44,RESIST/SUPPORT
4750.0000,326.5000,361.7000,3441,176,3617,0.902682,0.00100000,29.0600,0.120000,-0.880000,1.000000,351.500000,1.732000,-1.718000,41.09,0.00128,41.62,41.09,RESIST/SUPPORT
4800.0000,595.4000,620.8000,6081,127,6208,0.959085,0.00100000,29.7000,0.090000,-0.900000,0.990000,393.900000,1.433000,-1.443000,60.84,0.00157,47.56,60.84,RESIST/SUPPORT
4825.0000,66.6000,66.6000,666,0,666,1.000000,0.00100000,30.0100,0.080000,-0.910000,0.990000,415.700000,1.297000,-1.315000,22.35,0.00101,38.69,22.35,RESIST/SUPPORT
