Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -3.31
4200.0000,-308.4000,594.4000,1430,4514,5944,-0.518843,0.00100000,22.9400,0.940000,-0.040000,0.980000,168.800000,0.394000,-1.069000,44.21,0.00134,69.59,15.47,ACCELERATION
4250.0000,-235.4000,408.2000,432,1609,2041,-0.576678,0.00200000,21.1500,0.900000,-0.100000,1.000000,124.200000,0.743000,-2.064000,32.35,0.00112,58.76,11.32,ACCELERATION
4255.0000,-110.2000,132.6000,56,607,663,-0.831071,0.00200000,20.9800,0.890000,-0.110000,1.000000,120.000000,0.788000,-2.193000,22.08,0.00097,53.56,7.73,ACCELERATION
4265.0000,-42.2000,101.4000,148,359,507,-0.416174,0.00200000,20.7400,0.870000,-0.130000,1.000000,112.000000,0.889000,-2.494000,15.37,0.00088,38.53,5.38,ACCELERATION
4270.0000,-71.6000,219.6000,370,728,1098,-0.326047,0.00200000,20.6600,0.860000,-0.140000,1.000000,108.200000,0.943000,-2.662000,18.57,0.00094,39.91,6.50,ACCELERATION
4275.0000,-127.8000,211.2000,139,565,704,-0.605114,0.00300000,20.4600,0.850000,-0.150000,1.000000,104.300000,0.993000,-2.799000,23.86,0.00102,50.77,8.35,ACCELERATION
4300.0000,-255.9000,1138.5000,1471,2324,3795,-0.224769,0.00300000,19.9900,0.780000,-0.220000,1.000000,87.600000,1.271000,-3.654000,42.74,0.00132,61.97,14.96,ACCELERATION
4315.0000,-38.8000,229.2000,238,335,573,-0.169284,0.00400000,19.7000,0.730000,-0.270000,1.000000,79.300000,1.429000,-4.126000,17.86,0.00098,35.95,6.25,ACCELERATION
4335.0000,-46.0000,291.6000,307,422,729,-0.157750,0.00400000,19.4900,0.650000,-0.350000,1.000000,71.400000,1.604000,-4.673000,18.95,0.00100,36.76,6.63,ACCELERATION
4350.0000,-288.5000,1778.5000,1490,2067,3557,-0.162215,0.00500000,19.3600,0.580000,-0.420000,1.000000,67.800000,1.689000,-4.931000,52.59,0.00150,70.45,18.41,ACCELERATION
4375.0000,-21.0000,493.0000,472,514,986,-0.042596,0.00500000,19.2700,0.460000,-0.540000,1.000000,66.800000,1.714000,-4.991000,20.99,0.00107,36.38,7.34,ACCELERATION
4385.0000,-410.5000,686.5000,276,1097,1373,-0.597961,0.00500000,19.2500,0.410000,-0.590000,1.000000,68.200000,1.682000,-4.873000,47.10,0.00137,73.58,16.49,ACCELERATION
4400.0000,17.2000,2295.6000,2891,2848,5739,0.007493,0.00400000,19.2600,0.340000,-0.650000,0.990000,72.100000,1.591000,-4.568000,45.37,0.00144,25.98,45.37,RESIST/SUPPORT
4450.0000,352.2000,1092.6000,2408,1234,3642,0.322350,0.00300000,19.4800,0.160000,-0.830000,0.990000,98.400000,1.064000,-2.881000,48.09,0.00137,32.82,48.09,RESIST/SUPPORT
4475.0000,-74.6000,234.2000,399,772,1171,-0.318531,0.00200000,19.7500,0.110000,-0.890000,1.000000,117.400000,0.785000,-2.045000,19.33,0.00094,39.99,6.77,ACCELERATION
4485.0000,-54.4000,101.2000,117,389,506,-0.537549,0.00200000,19.9100,0.090000,-0.910000,1.000000,125.800000,0.686000,-1.762000,17.16,0.00090,42.17,6.01,ACCELERATION
4500.0000,154.8000,523.0000,3389,1841,5230,0.295985,0.00100000,20.1600,0.070000,-0.920000,0.990000,138.800000,0.554000,-1.388000,33.05,0.00118,28.41,33.05,RESIST/SUPPORT
4515.0000,43.4000,58.8000,511,77,588,0.738095,0.00100000,20.4100,0.050000,-0.940000,0.990000,152.200000,0.440000,-1.074000,16.32,0.00086,33.03,16.32,RESIST/SUPPORT
4525.0000,20.8000,75.4000,481,273,754,0.275862,0.00100000,20.6400,0.040000,-0.940000,0.980000,161.400000,0.378000,-0.911000,12.94,0.00082,22.91,12.94,RESIST/SUPPORT
4550.0000,139.6000,325.4000,2325,929,3254,0.429010,0.00100000,21.2100,0.030000,-1.000000,1.030000,185.000000,0.254000,-0.590000,28.14,0.00107,29.71,28.14,RESIST/SUPPORT
4555.0000,-3.3000,56.5000,266,299,565,-0.058407,0.00100000,21.3600,0.020000,-1.000000,1.020000,189.900000,0.236000,-0.544000,10.76,0.00080,26.01,3.76,ACCELERATION
