Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -28.11
3800.0000,-175.1000,175.3000,1,1752,1753,-0.998859,0.00100000,24.8200,0.830000,-0.170000,1.000000,303.500000,2.839000,-1.234000,44.92,0.00135,77.07,15.72,ACCELERATION
3825.0000,-53.8000,53.8000,0,538,538,-1.000000,0.00100000,24.4700,0.810000,-0.190000,1.000000,286.400000,3.065000,-1.315000,26.78,0.00108,57.60,9.37,ACCELERATION
3850.0000,-102.1000,102.3000,1,1022,1023,-0.998045,0.00100000,24.1300,0.780000,-0.210000,0.990000,270.300000,3.291000,-1.394000,35.17,0.00120,64.59,12.31,ACCELERATION
3875.0000,-43.7000,43.9000,1,438,439,-0.995444,0.00100000,23.8100,0.760000,-0.240000,1.000000,255.500000,3.513000,-1.470000,26.21,0.00107,54.22,9.17,ACCELERATION
3900.0000,-292.1000,293.3000,6,2927,2933,-0.995909,0.00100000,23.4800,0.730000,-0.270000,1.000000,242.000000,3.727000,-1.539000,69.46,0.00167,96.12,24.31,ACCELERATION
3945.0000,-47.8000,47.8000,0,478,478,-1.000000,0.00100000,22.9400,0.670000,-0.330000,1.000000,221.600000,4.072000,-1.644000,28.47,0.00110,52.76,9.96,ACCELERATION
3950.0000,-94.9000,95.3000,2,951,953,-0.995803,0.00100000,22.9000,0.670000,-0.330000,1.000000,219.800000,4.106000,-1.655000,37.09,0.00122,61.02,12.98,ACCELERATION
4000.0000,-329.4000,383.8000,136,1783,1919,-0.858260,0.00200000,22.3500,0.590000,-0.400000,0.990000,204.500000,4.380000,-1.723000,84.88,0.00188,100.00,29.71,ACCELERATION
4025.0000,-39.6000,114.4000,187,385,572,-0.346154,0.00200000,22.1200,0.550000,-0.440000,0.990000,199.900000,4.463000,-1.737000,34.60,0.00125,41.58,12.11,ACCELERATION
