Strike,Net GEX,Abs Gamma,Call OI,Put OI,Total OI,OI Imbalance,Gamma,Volatility,Call Delta,Put Delta,Delta Spread,Straddle,Vega,Theta,Level Strength,Gradient Width,Break Score,Resistance Score,Side
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
FP -4.53
4150.0000,-57.7000,131.1000,367,944,1311,-0.440122,0.00100000,23.6700,0.940000,-0.030000,0.970000,244.200000,0.436000,-0.733000,19.28,0.00093,43.08,6.75,ACCELERATION
4200.0000,-197.7000,519.7000,1610,3587,5197,-0.380412,0.00100000,22.3500,0.930000,-0.060000,0.990000,198.400000,0.720000,-1.194000,39.66,0.00127,62.14,13.88,ACCELERATION
4250.0000,-260.6000,427.4000,417,1720,2137,-0.609733,0.00200000,21.4000,0.880000,-0.120000,1.000000,156.300000,1.158000,-1.914000,40.18,0.00124,67.12,14.06,ACCELERATION
4255.0000,-110.4000,132.8000,56,608,664,-0.831325,0.00200000,21.3700,0.870000,-0.130000,1.000000,152.600000,1.213000,-2.011000,25.68,0.00104,57.04,8.99,ACCELERATION
4265.0000,-41.4000,100.2000,147,354,501,-0.413174,0.00200000,21.2300,0.850000,-0.140000,0.990000,145.100000,1.319000,-2.188000,18.04,0.00095,41.01,6.31,ACCELERATION
4270.0000,-69.6000,217.2000,369,717,1086,-0.320442,0.00200000,21.1700,0.840000,-0.150000,0.990000,141.500000,1.374000,-2.280000,21.77,0.00100,42.87,7.62,ACCELERATION
4275.0000,-85.6000,141.2000,139,567,706,-0.606232,0.00200000,21.1400,0.830000,-0.160000,0.990000,138.100000,1.431000,-2.379000,22.80,0.00101,49.61,7.98,ACCELERATION
4300.0000,-163.4000,770.2000,1517,2334,3851,-0.212153,0.00200000,21.0200,0.780000,-0.220000,1.000000,122.700000,1.712000,-2.874000,38.99,0.00128,57.84,13.65,ACCELERATION
4315.0000,-35.7000,179.1000,239,358,597,-0.199330,0.00300000,20.9300,0.740000,-0.260000,1.000000,114.800000,1.869000,-3.149000,20.07,0.00103,38.63,7.02,ACCELERATION
4335.0000,-16.5000,200.7000,307,362,669,-0.082212,0.00300000,20.9200,0.690000,-0.310000,1.000000,106.500000,2.055000,-3.487000,18.49,0.00102,34.66,6.47,ACCELERATION
4350.0000,-189.9000,1089.9000,1500,2133,3633,-0.174236,0.00300000,20.9700,0.640000,-0.360000,1.000000,102.200000,2.167000,-3.703000,46.44,0.00142,64.41,16.25,ACCELERATION
4375.0000,-42.6000,332.4000,483,625,1108,-0.128159,0.00300000,21.0500,0.560000,-0.440000,1.000000,98.100000,2.285000,-3.935000,22.82,0.00109,39.81,7.99,ACCELERATION
4385.0000,-270.0000,384.6000,191,1091,1282,-0.702028,0.00300000,21.1300,0.530000,-0.470000,1.000000,97.800000,2.306000,-3.989000,41.57,0.00131,70.01,14.55,ACCELERATION
4400.0000,69.3000,1793.1000,3104,2873,5977,0.038648,0.00300000,21.2400,0.480000,-0.520000,1.000000,98.500000,2.308000,-4.013000,51.26,0.00155,27.95,51.26,RESIST/SUPPORT
4450.0000,339.0000,1081.8000,2368,1238,3606,0.313367,0.00300000,21.8400,0.330000,-0.670000,1.000000,112.100000,2.095000,-3.715000,56.90,0.00154,34.72,56.90,RESIST/SUPPORT
4475.0000,-111.9000,351.3000,399,772,1171,-0.318531,0.00300000,22.2200,0.270000,-0.730000,1.000000,124.200000,1.900000,-3.396000,29.11,0.00116,49.65,10.19,ACCELERATION
4500.0000,260.4000,998.0000,3146,1844,4990,0.260922,0.00200000,22.7200,0.210000,-0.790000,1.000000,139.500000,1.681000,-3.040000,51.08,0.00146,32.09,51.08,RESIST/SUPPORT
4515.0000,86.0000,116.8000,507,77,584,0.736301,0.00200000,23.0100,0.180000,-0.810000,0.990000,149.800000,1.546000,-2.811000,23.51,0.00102,34.67,23.51,RESIST/SUPPORT
4525.0000,41.0000,150.2000,478,273,751,0.272969,0.00200000,23.2500,0.170000,-0.830000,1.000000,157.100000,1.459000,-2.666000,18.70,0.00097,24.17,18.70,RESIST/SUPPORT
4550.0000,254.8000,626.8000,2204,930,3134,0.406509,0.00200000,23.8300,0.130000,-0.860000,0.990000,176.400000,1.248000,-2.305000,43.86,0.00132,33.07,43.86,RESIST/SUPPORT
4555.0000,-6.6000,113.0000,266,299,565,-0.058407,0.00200000,24.0000,0.130000,-0.870000,1.000000,180.600000,1.211000,-2.247000,14.65,0.00092,29.78,5.13,ACCELERATION
4575.0000,65.9000,118.5000,922,263,1185,0.556118,0.00100000,24.4100,0.110000,-0.890000,1.000000,197.000000,1.054000,-1.965000,20.18,0.00095,30.08,20.18,RESIST/SUPPORT
4580.0000,5.8000,152.0000,789,731,1520,0.038158,0.00100000,24.6100,0.100000,-0.890000,0.990000,201.400000,1.023000,-1.918000,14.29,0.00089,18.23,14.29,RESIST/SUPPORT
4600.0000,311.7000,509.3000,4105,988,5093,0.612016,0.00100000,25.0200,0.080000,-0.910000,0.990000,218.600000,0.884000,-1.662000,49.10,0.00139,38.36,49.10,RESIST/SUPPORT
4610.0000,26.3000,51.7000,390,127,517,0.508704,0.00100000,25.4000,0.080000,-0.910000,0.990000,227.700000,0.831000,-1.579000,15.52,0.00088,27.87,15.52,RESIST/SUPPORT
4625.0000,34.0000,57.8000,459,119,578,0.588235,0.00100000,25.8200,0.070000,-0.920000,0.990000,241.200000,0.748000,-1.431000,16.85,0.00090,29.76,16.85,RESIST/SUPPORT
4640.0000,62.0000,92.6000,773,153,926,0.669546,0.00100000,26.2800,0.060000,-0.930000,0.990000,255.000000,0.676000,-1.305000,20.44,0.00095,32.24,20.44,RESIST/SUPPORT
4645.0000,39.1000,52.1000,456,65,521,0.750480,0.00100000,26.2900,0.050000,-0.930000,0.980000,259.400000,0.644000,-1.239000,18.17,0.00091,33.28,18.17,RESIST/SUPPORT
4650.0000,202.1000,286.3000,2442,421,2863,0.705903,0.00100000,26.4700,0.050000,-0.930000,0.980000,264.100000,0.624000,-1.205000,35.99,0.00118,36.83,35.99,RESIST/SUPPORT
4675.0000,36.1000,79.9000,580,219,799,0.451815,0.00100000,27.2100,0.040000,-0.940000,0.980000,287.400000,0.525000,-1.026000,17.37,0.00091,27.03,17.37,RESIST/SUPPORT
4680.0000,-18.1000,123.3000,526,707,1233,-0.146796,0.00100000,27.5600,0.040000,-0.940000,0.980000,292.400000,0.518000,-1.025000,15.81,0.00091,32.39,5.53,ACCELERATION
